#{"t_start": 1781271230.8729455, "env_id": "None"}
r,l,t
72.23006,521,1009.401938
38.250114,366,1009.490191
76.81987,326,1009.863859
-16.690012,250,1009.904481
19.090046,156,1010.109928
77.19999,356,1010.206826
84.74009,432,1010.220845
-29.55,36,1010.280495
-16.610012,96,1033.193206
64.149864,427,1033.489077
73.70999,156,1033.797167
71.859955,345,1033.831433
-2.489973,280,1034.197912
103.780045,370,1034.249446
104.03995,339,1034.353076
108.38052,595,1034.383042
-3.899992,174,1034.442016
0.64998627,263,1034.454202
-12.429995,84,1034.666711
-28.12,90,1034.777979
21.300018,114,1055.091738
121.99005,618,1055.359903
49.889984,347,1055.517319
136.86023,534,1055.757071
64.699905,426,1055.773272
57.21013,426,1056.059842
34.500046,199,1056.141907
82.4799,509,1056.283672
120.810104,415,1056.324361
88.75996,348,1056.381634
-17.42,24,1056.407583
-17.61,18,1056.44824
14.390049,228,1056.612392
90.99996,379,1077.219191
128.02994,250,1077.245569
53.05004,320,1077.337986
11.490181,266,1077.46425
7.630062,91,1077.678135
135.16006,460,1077.773471
63.90999,372,1077.815601
-13.790031,250,1078.117192
264.66965,704,1078.127232
21.530037,142,1078.683384
50.00992,288,1078.732172
24.540226,459,1096.296665
8.460003,66,1096.331871
-4.890003,60,1096.352447
102.91997,325,1096.366117
11.45023,324,1096.402918
10.980057,258,1096.490659
-29.279999,54,1096.535184
152.59996,743,1096.728731
149.43042,573,1096.90066
7.9100227,60,1096.914869
35.930084,285,1097.242826
75.92001,300,1097.261178
-30.0,6,1097.265254
77.68998,318,1097.554143
8.880062,121,1097.717417
63.340027,362,1097.755574
34.470085,150,1097.827914
104.84003,445,1097.93657
91.20008,492,1121.36594
-28.22,200,1121.763725
-16.10001,132,1121.803019
-4.670002,90,1122.094791
4.0799904,270,1122.139419
81.41987,600,1122.275605
-17.020004,60,1122.307534
77.70995,361,1122.365388
110.48009,671,1122.541759
11.75005,148,1122.839469
148.32993,570,1122.850156
0.33001137,267,1123.073613
224.0503,667,1140.813121
72.44007,489,1140.917189
76.18989,342,1140.937313
34.89003,278,1140.974257
119.350204,369,1141.105717
-29.82,18,1141.163234
-31.5,200,1141.467327
47.30005,180,1141.508132
-16.120012,105,1141.516057
174.7906,410,1141.671426
52.45986,354,1141.707253
-35.690014,145,1142.22425
-31.73,200,1142.237433
-14.85003,215,1142.242943
192.89015,594,1163.328985
19.550014,72,1163.446531
148.23004,458,1163.513877
-29.81,12,1163.552059
63.140022,319,1163.5905
147.60039,517,1163.670299
-29.55,66,1163.762919
63.330154,373,1163.976679
8.220043,126,1163.999505
61.770027,312,1164.262799
22.140064,168,1164.356449
23.570076,210,1164.400066
37.460045,336,1164.463683
46.94004,144,1164.528872
-17.41,23,1164.611634
-29.81,12,1164.655145
-4.880003,61,1164.685167
85.709946,450,1164.749384
-16.300009,102,1165.077306
11.820103,350,1189.085099
74.42004,293,1189.289295
154.83023,663,1189.616462
52.09989,442,1189.682357
59.810066,126,1189.733011
47.820137,252,1189.753612
45.140038,426,1190.115464
178.26021,550,1190.178711
-29.77,18,1190.187028
134.86052,489,1190.296299
88.08,222,1190.448294
-28.64,72,1190.463315
90.66009,377,1190.475451
7.010006,48,1190.623143
-16.090014,73,1190.743233
-17.170002,44,1190.787868
44.400185,341,1212.170329
-30.589998,200,1212.301653
-17.910011,250,1212.32552
-17.420002,24,1212.398992
90.73001,369,1212.60374
8.400063,149,1212.754107
201.95982,570,1212.799241
211.44974,574,1212.860986
117.7202,369,1213.100374
-14.470018,250,1213.175292
50.41014,384,1213.345218
75.070045,186,1213.377399
16.840267,316,1231.622328
187.57965,549,1231.652752
-29.91,42,1231.77901
-4.8300037,60,1231.80332
-17.71,18,1231.837297
-28.779999,200,1232.013447
118.88011,381,1232.097997
-3.3699436,282,1232.097997
23.230122,252,1232.226611
77.16997,404,1232.428532
36.20997,245,1232.835832
63.04004,300,1232.835832
-29.45,36,1232.953321
211.2997,685,1232.998487
22.330269,256,1233.086385
64.749954,336,1233.242141
-19.24999,112,1252.503283
55.250084,234,1252.729416
251.67029,488,1252.832858
147.2603,432,1252.960679
148.29018,395,1253.461954
240.33032,788,1253.49584
-29.71,12,1253.502572
104.560104,385,1253.56829
-17.550001,31,1253.605253
88.400024,291,1253.766412
101.16005,354,1253.867905
49.83007,283,1253.87943
34.51004,132,1254.032243
-29.08,48,1271.013046
121.21005,534,1271.058727
-2.419983,154,1271.114801
-14.850002,156,1271.21494
286.04993,771,1271.429581
25.950283,400,1272.018504
123.75993,528,1272.07052
-29.92,18,1272.081597
16.230064,294,1272.182688
79.0599,432,1272.477482
104.98027,426,1272.518355
248.9701,694,1289.970828
107.41995,559,1290.176712
47.570038,174,1290.247958
116.71001,294,1290.263165
175.30048,522,1290.347907
146.65086,378,1290.612269
10.090012,150,1290.628007
48.54007,276,1290.800077
76.91003,377,1290.823704
61.320053,242,1290.981554
-1.1700039,300,1291.147078
65.35992,416,1309.675686
-29.63,24,1309.751618
-1.8499317,254,1309.835511
35.690086,341,1309.910507
71.10995,407,1309.9155
164.43015,534,1310.328083
25.23022,361,1310.332895
60.01004,144,1310.367083
-31.800001,162,1310.432698
54.55004,217,1310.533377
439.12006,1011,1310.559971
63.98992,280,1310.664004
-17.250004,42,1310.709719
223.13013,729,1330.44161
-15.350028,227,1330.50466
65.33,318,1330.627077
245.63025,457,1331.069351
120.18994,493,1331.093233
142.77025,440,1331.276081
88.38006,318,1331.397295
64.78989,388,1331.66817
-3.9300003,266,1346.388618
73.29006,192,1346.422859
19.770042,114,1346.464202
36.540054,257,1346.51748
297.31036,836,1346.618962
-29.85,6,1346.641331
189.8497,594,1346.929123
23.730011,180,1347.117668
225.08022,929,1347.227333
-20.70001,204,1347.295328
63.539886,319,1347.390004
237.88013,678,1347.6859
92.29,420,1347.802296
55.549965,306,1347.948123
84.82015,450,1347.979126
-14.080032,216,1347.98609
21.73005,198,1370.042831
174.65015,388,1370.566843
142.50027,504,1370.751749
64.829834,348,1370.835721
-17.090002,36,1370.966805
104.39021,336,1371.058719
119.44002,396,1371.11947
-17.45002,250,1371.489281
-29.4,200,1371.505864
266.79987,463,1371.560236
144.30992,473,1371.560236
119.650024,426,1371.564236
88.68991,240,1390.759258
117.65022,285,1391.044069
-29.66,42,1391.192891
63.850044,362,1391.272383
-1.1399364,259,1391.38088
-4.589983,67,1391.638472
117.76997,370,1391.805784
11.18013,289,1392.319761
250.21036,537,1392.400049
75.75001,258,1406.87306
-3.9000015,118,1406.992944
194.03955,657,1407.049848
141.22983,441,1407.164841
34.46003,162,1407.401035
201.36983,379,1407.412169
183.03035,672,1407.443834
247.1206,758,1407.443834
-23.660002,150,1407.483165
49.490067,234,1407.823519
-16.780003,84,1408.104956
62.290092,288,1408.122456
-15.320025,250,1408.24584
232.2698,528,1408.416025
105.0701,400,1431.714888
207.06984,546,1432.337143
190.18005,596,1432.593735
89.86994,370,1432.604222
227.65002,694,1432.996835
8.130009,116,1433.136988
35.030075,186,1433.47493
165.98036,619,1433.569862
120.87007,473,1451.801308
197.17995,662,1451.825004
10.360073,192,1451.909103
283.04016,412,1452.189468
-29.9,6,1452.214795
179.00092,694,1452.301974
8.040016,78,1452.618179
-29.81,12,1452.667126
68.0601,228,1452.72014
205.62979,378,1452.777596
89.059875,288,1452.790634
159.18002,359,1453.342814
37.54003,385,1453.558754
-17.570002,24,1453.671482
47.980057,210,1453.686374
96.719986,242,1453.785712
140.78012,432,1478.369143
62.260002,198,1478.791231
54.21997,403,1478.847034
21.409992,78,1479.133323
-30.75,66,1479.133845
83.31997,297,1479.33356
-29.95,6,1479.361349
245.53003,911,1479.746612
188.64044,621,1479.832528
85.62007,170,1480.218821
-17.7,12,1480.310323
208.24007,444,1480.595975
300.13028,695,1500.3466
77.63004,384,1500.488796
9.55003,120,1500.508412
241.51953,685,1500.596243
74.80003,192,1500.640234
64.34991,364,1500.994185
48.040115,204,1501.119192
91.8699,444,1501.226188
-9.939949,214,1501.402085
46.850098,310,1501.834195
100.869995,174,1522.557238
205.46034,559,1522.706396
-4.5599804,67,1522.806349
133.87991,474,1522.872653
7.740013,90,1523.038316
-4.6699886,60,1523.098615
351.02002,1060,1523.125633
237.17975,543,1523.372999
111.36,581,1523.412196
220.2197,535,1523.524515
20.89006,126,1523.624217
64.27993,271,1523.86432
9.420048,138,1546.232999
-16.280027,212,1546.272871
8.020042,276,1546.652254
328.63998,1070,1546.718266
146.54976,359,1546.873468
208.1801,528,1547.161963
236.4201,526,1547.210157
66.17008,154,1547.317192
38.810036,364,1547.675395
-30.23,114,1547.762609
102.17999,247,1548.18787
22.36002,120,1568.515881
23.630142,318,1568.695395
147.88002,396,1568.715041
62.540085,270,1569.069911
197.58995,648,1569.083139
270.82022,574,1569.246616
349.82056,774,1569.286495
-16.110012,250,1569.515181
-17.980003,138,1569.821337
1.240015,186,1569.84954
104.32999,329,1569.924209
104.88002,340,1570.170348
-28.619999,150,1570.180202
-4.260006,66,1570.485328
91.749916,294,1570.587991
132.61998,450,1570.699523
49.65,246,1598.458633
-29.84,24,1598.545071
23.870079,204,1598.579365
-17.430002,30,1598.663873
-4.4000072,79,1598.89539
179.70981,540,1598.918249
50.399986,361,1599.000582
58.459923,402,1599.678057
123.01024,546,1599.711906
142.34998,450,1600.088372
145.23996,334,1600.333933
130.78983,316,1600.342131
-0.7399883,300,1622.267768
62.459984,312,1622.292562
143.08047,719,1622.426517
50.470055,267,1622.525125
100.86008,213,1622.543702
283.05994,569,1622.629382
-29.78,9,1622.671268
89.680016,242,1622.696456
189.63023,693,1622.928874
34.110054,183,1623.122091
14.940029,168,1623.300442
89.81007,261,1623.505571
50.480026,315,1623.915483
34.33008,158,1648.049512
-17.41,28,1648.138433
64.49006,327,1648.147631
-29.71,12,1648.187612
48.99002,297,1648.243955
123.62027,469,1648.534661
158.48024,358,1648.585535
165.92976,503,1648.786013
25.00027,331,1648.806947
-48.94998,72,1648.816497
-17.19,36,1648.937041
74.62005,224,1648.95245
89.93001,272,1649.186254
25.740192,445,1666.83906
131.43024,268,1666.894449
10.95013,288,1666.949576
61.849968,263,1667.071342
86.09982,440,1667.136622
20.810081,114,1667.185702
77.02991,403,1667.201879
9.34008,151,1667.357916
147.68007,466,1667.399152
-3.9999905,93,1667.508931
196.06027,755,1667.533302
-29.38,54,1667.689259
120.04993,379,1668.213792
161.14001,401,1668.560277
199.56004,471,1689.945249
-15.260007,150,1690.005459
191.54999,420,1690.303076
33.22008,120,1690.40463
262.9209,681,1690.837805
144.09038,643,1690.887254
255.00027,633,1690.894311
51.939964,343,1691.195501
271.6102,651,1691.236208
-3.5100212,123,1691.2397
6.890007,45,1691.349475
50.500015,312,1691.355475
-4.870001,54,1691.435262
149.4803,474,1691.442694
49.040024,210,1709.72417
37.949913,381,1709.801645
0.2900257,138,1709.936448
61.15999,186,1710.136383
169.91966,411,1710.335297
90.76,273,1710.409429
-16.080017,159,1710.416895
90.22995,269,1710.55655
90.90004,359,1710.610527
-29.55,21,1710.624591
-4.5399933,75,1710.655857
-29.67,18,1710.6806
-17.330002,30,1710.705934
164.51039,501,1710.943986
161.93015,390,1730.763569
88.459984,216,1730.763569
169.76102,538,1730.895819
14.140041,292,1730.999167
8.220093,117,1731.175337
90.459915,379,1731.374921
46.41008,120,1731.445927
-19.860012,114,1731.609311
24.089989,237,1731.632338
109.79028,565,1731.736976
21.7402,231,1731.754703
251.42993,595,1731.75871
8.48,87,1731.778326
-5.450001,27,1731.831283
32.95004,66,1731.872736
102.650085,544,1732.243776
-16.300022,237,1754.631751
50.11992,286,1754.665664
-16.690002,46,1754.803054
181.42021,312,1754.856422
92.86993,432,1754.925805
8.080002,45,1754.944183
128.59004,204,1754.98214
141.1902,334,1754.999882
-17.490002,27,1755.095833
47.380074,183,1755.22856
89.3201,441,1755.3197
-4.3699894,105,1755.352479
-2.6300106,153,1755.386573
-17.630001,15,1755.408892
128.69,219,1755.841802
224.69067,600,1755.948489
62.52999,195,1756.039743
102.91,240,1756.043356
61.46003,168,1778.925289
118.08995,357,1779.000947
142.05016,274,1779.142007
119.34973,561,1779.209586
-17.470003,27,1779.219209
216.96031,591,1779.282042
62.64,294,1779.374571
103.45004,358,1779.598092
61.090065,141,1779.75792
0.6001072,165,1779.766568
-29.47,33,1779.871219
-17.57,24,1779.950387
192.00044,718,1780.089573
-17.150002,42,1780.089573
2.5000267,226,1780.13953
118.25029,455,1798.233737
114.47977,479,1798.39592
48.009995,201,1798.58966
-26.650002,200,1798.635437
-29.78,9,1798.661966
148.34015,504,1798.708265
160.22038,340,1798.721145
11.35025,275,1798.818905
-4.4100037,54,1798.884712
-32.0,111,1799.169203
179.34052,598,1799.444437
-29.73,9,1799.48098
-0.7399578,261,1799.48454
102.61,323,1799.850185
74.85004,195,1799.911691
20.88005,126,1799.93504
-13.049988,45,1822.628199
136.98,519,1822.804663
78.68989,414,1822.979006
39.929985,159,1823.103484
113.15987,548,1823.203559
47.970085,195,1823.32002
121.84061,720,1823.358509
-17.120003,39,1823.472449
-10.629997,153,1823.557018
-17.060001,33,1823.671952
33.200016,69,1823.720258
21.030003,102,1823.735986
89.57008,255,1823.743999
150.16997,527,1824.018351
143.81995,252,1824.057205
52.299995,444,1824.151879
-16.810003,48,1824.326996
101.47,373,1845.341964
76.49,267,1845.440104
-14.770011,144,1845.75947
93.29981,384,1845.787083
-29.52,33,1845.883226
105.92024,436,1845.888232
36.449997,268,1845.915374
206.10056,483,1846.110544
46.74008,108,1846.269078
124.63992,285,1846.346707
171.33037,483,1846.379484
-3.7799587,171,1846.533615
10.820221,259,1846.67111
218.93074,558,1846.707911
20.860035,123,1846.735877
-29.64,15,1846.76735
-17.200005,42,1846.83716
-5.290001,42,1867.725247
21.900124,213,1867.868401
5.6800804,249,1868.018198
115.550064,390,1868.023121
66.85991,414,1868.313827
48.97014,250,1868.318394
47.47007,150,1868.351645
117.54999,314,1868.354647
-17.94,6,1868.373035
33.920044,111,1868.373035
48.840164,246,1868.507282
59.760056,114,1868.701561
66.48999,229,1868.711503
-4.3999977,81,1868.743108
91.94999,393,1868.763636
-17.36,33,1868.870626
7.310005,48,1868.90233
71.74001,192,1868.962273
75.689995,165,1869.303635
48.570114,255,1894.619976
132.50996,285,1894.775778
-29.59,60,1894.857624
178.93047,495,1894.884101
80.760025,509,1894.892861
50.100113,334,1895.031626
-17.100002,42,1895.046665
-29.58,24,1895.123485
61.660057,276,1895.142957
7.7500725,102,1895.168612
280.1402,597,1895.22708
173.06009,516,1895.414969
100.34007,177,1895.547836
20.070095,168,1895.667212
158.64986,222,1895.996414
76.04996,279,1917.303134
21.55006,129,1917.577352
11.230038,294,1917.62025
65.24001,276,1917.668218
92.98999,397,1917.764073
64.42008,444,1917.832309
-29.81,12,1917.86818
207.4698,546,1917.914658
-29.79,15,1917.958575
36.780235,261,1918.099612
21.240162,189,1918.176359
47.98004,177,1918.188945
49.200012,243,1918.302161
-16.840004,51,1918.471133
-4.8199787,90,1918.481821
9.050053,165,1918.628447
76.33001,303,1918.712557
62.969963,323,1941.203172
170.7001,234,1941.253596
-4.9499893,63,1941.393695
-27.720001,200,1941.424669
153.04001,730,1941.490279
145.17998,401,1941.537295
47.750053,246,1941.580777
-29.62,33,1941.64772
48.889946,236,1941.774007
6.7200127,42,1941.784656
21.590088,189,1941.851882
20.750023,90,1942.062073
130.55,230,1942.144969
88.67002,213,1942.196172
21.560032,139,1942.254097
31.980152,276,1942.348662
7.710037,83,1942.44314
10.120113,275,1942.512457
47.950012,154,1942.728566
43.67012,225,1942.845134
62.539978,168,1969.116474
253.80997,615,1969.17969
22.580143,246,1969.301047
87.60006,174,1969.54216
99.7,435,1969.558893
34.86007,150,1969.580557
76.32996,305,1969.758562
-16.890005,71,1969.772892
33.83015,199,1969.864858
102.38005,318,1970.165402
49.060127,258,1970.383086
64.43006,346,1970.445108
88.060104,216,1970.472431
195.19006,623,1970.755242
-16.000002,108,1970.781676
-30.3,54,1993.814702
132.73979,369,1993.970721
233.25018,467,1993.998629
-17.600002,27,1994.052724
90.10006,234,1994.105752
46.61003,116,1994.466606
133.48975,432,1994.474606
118.2702,385,1994.603979
57.530014,339,1994.731342
48.550003,237,1994.749353
-29.8,6,1994.753352
48.129982,315,1994.815403
34.95005,186,1995.114008
351.14014,760,1995.154942
132.82034,369,1995.290085
101.550064,264,2015.342624
-17.150002,42,2015.485546
61.590004,222,2015.538214
-0.7799759,300,2015.591102
8.590012,108,2015.595089
62.500076,327,2015.825267
8.450005,84,2015.873256
-29.98,9,2015.903884
52.379913,351,2015.91156
-28.44,120,2015.943026
27.34002,129,2016.049107
-16.880009,68,2016.177364
50.750008,357,2016.335401
103.250015,382,2016.46839
43.119965,288,2016.87212
-17.090004,51,2017.077588
-16.970001,54,2036.308942
232.07983,345,2036.350447
119.839905,380,2036.350447
32.920208,277,2036.360577
-25.069988,51,2036.483454
7.920025,57,2036.554227
131.9801,307,2036.584864
-29.86,12,2036.625941
178.02051,636,2036.779416
178.60991,501,2036.78715
62.15,174,2036.938237
-3.9599876,99,2037.113618
187.57047,606,2037.32293
131.35005,321,2037.416352
149.57005,219,2037.49997
-29.81,12,2037.537826
61.349983,137,2037.562401
8.390011,90,2037.719058
50.170013,345,2037.774013
-16.90001,72,2037.78929
74.629974,168,2037.91574
8.989994,66,2061.42412
145.4603,475,2061.532899
38.440063,350,2061.561695
118.719894,486,2061.626583
47.619995,129,2061.755287
-4.5200024,60,2061.810615
8.430107,141,2061.852675
20.320042,108,2061.866968
62.11995,333,2062.383684
-3.030014,171,2062.388428
-17.020004,45,2062.561042
118.00978,376,2062.570056
231.1903,446,2062.590991
-29.73,9,2062.598902
56.78009,289,2062.97577
21.380074,291,2062.999704
-16.490013,111,2063.042045
147.22981,403,2063.055828
21.210026,79,2084.529563
8.350037,124,2084.727717
62.1,240,2084.739095
121.680084,496,2084.889327
35.790146,242,2085.082538
50.68016,261,2085.09711
-29.8,6,2085.10011
-29.8,6,2085.118941
205.37973,467,2085.258431
-4.8599873,54,2085.262429
-5.8999996,188,2085.298917
34.83008,212,2085.368378
117.31012,468,2085.416211
117.91994,315,2085.508384
20.790104,141,2085.735003
-17.7,12,2085.77622
30.299995,283,2085.793505
-15.850013,120,2085.911494
29.380024,255,2085.961829
-4.1900043,57,2085.982071
75.490036,219,2086.103769
-2.729988,122,2108.712147
43.35013,303,2108.861866
75.659996,276,2108.891663
-30.0,6,2108.914661
-33.21,117,2108.92684
144.37971,226,2109.288014
47.50004,138,2109.486206
62.380028,271,2109.540137
-17.550003,27,2109.59988
-29.31,72,2109.896453
87.60013,573,2109.929594
48.020126,168,2109.987853
5.850212,320,2110.249735
122.13989,438,2110.606115
204.13991,426,2110.818734
62.930214,286,2111.006886
46.67009,140,2133.280171
152.8502,550,2133.311602
-3.8199978,105,2133.663006
116.26999,351,2133.722726
24.450092,229,2133.778906
8.240139,177,2133.783978
160.71,394,2133.847834
49.200066,253,2133.980196
-15.950013,97,2134.15884
218.47012,474,2134.237553
48.090027,147,2134.507353
171.40974,306,2134.830103
145.89986,315,2134.926144
192.26982,505,2154.763308
-16.970009,69,2154.77341
22.40009,165,2154.79126
10.410084,264,2154.853888
132.87994,405,2154.975904
-24.180004,72,2154.989791
90.38006,462,2154.989791
-29.85,6,2155.010243
-29.289999,20,2155.043154
-30.64,111,2155.122542
39.81996,416,2155.279521
-9.380016,216,2155.343487
101.009995,209,2155.585549
61.8201,185,2155.658677
21.960068,179,2155.659677
21.180046,111,2155.70942
22.160137,192,2155.748841
103.540054,354,2156.081254
-48.32,112,2156.103369
20.920048,110,2156.145143
20.610008,54,2156.276584
51.99005,309,2182.40404
-8.989998,288,2182.482273
30.240154,335,2182.574631
102.33002,231,2182.605382
20.400028,57,2182.831092
49.75,243,2182.841816
26.450172,488,2182.858213
23.040005,162,2183.034584
37.110023,216,2183.387157
-13.790018,213,2183.613221
32.890015,76,2183.650734
280.35025,817,2183.819072
133.55006,387,2183.909747
142.20003,348,2184.095885
104.63011,348,2184.124283
158.58998,634,2205.040617
-27.62,144,2205.051264
-28.91,78,2205.104204
61.75004,264,2205.644933
74.50003,213,2205.756881
-5.0200005,30,2205.86386
271.1492,551,2205.875801
76.36,243,2205.875801
-29.78,9,2205.897988
160.88976,292,2206.008459
-2.7999744,300,2206.135083
175.93994,331,2206.171759
136.28021,520,2206.387505
9.520069,192,2206.713093
-17.240002,36,2206.855983
47.799973,129,2226.812039
74.75002,237,2226.93135
91.419975,315,2226.968241
157.53008,336,2227.013682
-4.749998,63,2227.013682
133.49986,440,2227.141675
33.480087,120,2227.179533
10.400013,87,2227.503842
60.680077,183,2227.582723
162.1398,420,2227.618986
-27.390001,200,2227.737754
-29.85,6,2227.759509
75.09992,563,2227.831343
-29.8,6,2227.853432
-4.800001,108,2227.967197
-2.1500092,137,2227.997162
33.630062,327,2228.172389
21.370106,174,2228.432702
34.33011,168,2251.794675
75.8801,473,2251.844395
88.83,534,2251.865356
59.920097,126,2251.906438
60.070038,129,2252.21127
121.9798,496,2252.360344
123.85991,482,2252.680922
194.16042,555,2252.701632
225.79016,531,2252.813722
103.86,228,2253.141823
168.55016,402,2253.239511
39.050003,388,2253.273187
21.940071,162,2253.282859
210.73007,417,2253.337135
-4.620001,45,2273.638153
8.130005,117,2273.872617
119.83031,483,2274.129251
62.89009,318,2274.153394
60.880074,156,2274.183953
63.499985,208,2274.270362
101.78995,278,2274.482394
91.16005,354,2274.661971
5.8800087,243,2274.777134
-2.5199547,168,2274.810484
-3.2900047,93,2274.856377
17.54004,255,2275.175562
-4.180006,111,2275.205327
-17.5,27,2275.306286
76.73003,273,2275.325902
-2.1099377,228,2297.531776
79.5001,411,2297.558724
-2.8200035,133,2297.652544
-17.73,15,2297.703197
102.550156,271,2297.718433
20.050022,96,2297.876733
-29.359999,57,2297.899995
77.980034,387,2297.929771
-29.53,24,2297.948178
115.52986,294,2298.18901
378.98996,966,2298.229573
48.47,189,2298.3453
-17.370007,54,2298.583917
203.58992,428,2298.591981
-17.250004,33,2298.724814
88.77008,234,2298.862108
153.29994,303,2299.069026
35.390198,216,2299.078807
-16.600008,57,2299.088231
204.96977,486,2320.480058
25.800121,397,2320.581466
33.8001,129,2320.66975
85.97004,245,2320.754118
47.09008,144,2320.964599
131.81035,435,2321.026183
163.69006,363,2321.062552
-29.62,18,2321.092813
33.000088,116,2321.182769
107.87999,445,2321.753589
22.670155,216,2321.807488
-17.44,21,2321.817337
163.1106,474,2321.834918
170.30025,225,2321.907812
-17.310001,33,2321.930946
-17.300003,27,2321.988356
75.63,318,2322.009607
6.6800117,36,2322.039674
77.519936,303,2322.04307
148.05003,415,2322.054949
136.7599,470,2344.500293
-17.7,12,2344.545983
8.810017,135,2344.610111
-16.580006,75,2344.628231
-16.53001,90,2344.720851
6.880005,36,2344.857683
21.630116,163,2345.000652
46.900047,182,2345.078996
36.59017,325,2345.268446
75.62,264,2345.268446
21.740028,200,2345.3269
21.030025,111,2345.359774
6.700012,39,2345.397851
111.90994,314,2345.649403
29.890179,306,2345.677937
35.470177,246,2345.698559
2.7000504,249,2345.918393
-26.920002,198,2345.949101
-29.81,12,2345.96079
22.65009,189,2346.019332
-17.43,20,2346.09218
-36.200005,129,2346.099118
36.760162,258,2371.527008
87.35998,204,2371.615438
-28.199999,93,2371.941498
-17.09,51,2372.129012
193.48975,453,2372.145969
-16.970001,39,2372.279919
51.360092,300,2372.397237
-16.79,51,2372.474699
106.81032,434,2372.482858
229.95975,348,2372.588235
90.7001,422,2372.703872
8.630047,100,2372.835951
49.259987,258,2373.077628
19.88002,114,2373.096503
8.730103,107,2373.22366
-5.09,42,2373.263758
102.47017,504,2392.186807
7.4200172,57,2392.286849
225.52946,646,2392.335982
113.54993,315,2392.353144
190.26973,336,2392.585635
117.000275,408,2392.72313
-2.0400085,172,2392.749787
-28.65,200,2392.934835
47.820045,117,2393.080955
62.02011,231,2393.085166
199.19994,452,2393.434157
217.79025,422,2393.463672
113.04024,383,2393.641016
7.619995,54,2393.691439
62.5001,288,2393.768326
21.860058,237,2415.310051
9.01009,132,2415.452248
-17.59,21,2415.522993
-29.8,6,2415.543896
119.02014,357,2415.547903
34.6401,227,2415.612095
-2.9500103,168,2415.619283
-29.16,62,2415.818186
147.49974,443,2416.025795
64.099976,370,2416.471798
350.69,812,2416.879491
116.349884,218,2416.910735
189.7902,372,2416.97434
50.049988,470,2417.08331
62.28018,262,2437.281818
64.18999,225,2437.341163
309.2203,552,2437.367316
257.8403,694,2437.59412
237.69025,720,2437.752709
150.15976,502,2437.763787
53.059975,489,2438.167389
157.6399,472,2438.172435
48.93009,288,2438.396729
48.729996,265,2438.405422
75.610016,206,2438.419806
87.92001,198,2438.595876
-17.150002,27,2459.379139
20.140038,96,2459.475456
-2.1199436,265,2459.506899
175.25002,411,2459.612722
-3.0700016,165,2459.690812
-15.6200075,139,2459.853341
60.520035,122,2460.29193
131.45996,238,2460.312479
24.460175,360,2460.39844
211.99988,233,2460.448092
-4.88999,42,2460.481658
122.77988,457,2460.656364
19.320023,48,2460.676105
-29.97,3,2460.689638
51.020035,340,2461.063191
23.210064,162,2461.193292
142.6599,210,2481.615756
280.56012,669,2481.690746
222.26964,533,2481.767039
31.100151,324,2481.808579
7.9300537,87,2481.861497
160.16974,348,2482.06679
46.91008,156,2482.120676
64.28999,237,2482.12491
-3.8699856,130,2482.12491
-29.439999,105,2482.156725
57.370163,282,2482.170287
-16.020031,220,2482.547466
33.790077,150,2482.740773
11.400051,171,2482.826429
138.49002,551,2482.905919
-16.950005,57,2482.969318
76.66005,267,2483.114018
48.200005,165,2507.701539
60.35009,348,2507.735641
1.1001148,171,2507.832444
176.75941,417,2508.007462
-29.71,12,2508.044995
35.310013,153,2508.223942
250.97986,506,2508.276766
158.5199,454,2508.428862
20.930046,108,2508.817712
34.05008,307,2508.884022
9.419998,197,2508.9929
19.430023,69,2509.144138
176.3299,484,2526.839654
181.2602,648,2526.904327
159.97981,381,2527.044745
7.8700714,96,2527.169919
-17.550001,27,2527.279502
164.92065,705,2527.315734
24.40025,293,2527.348504
-5.430002,36,2527.426089
47.68,135,2527.565196
124.01987,574,2527.570147
60.719963,183,2527.589505
63.700027,312,2527.601197
-2.0599766,300,2527.710914
-3.8799934,150,2527.88041
7.8900223,75,2528.193024
-15.580025,123,2528.193024
100.260086,186,2528.301255
47.760025,201,2528.360431
102.02016,229,2528.521449
-33.46,93,2528.596303
12.27013,282,2528.747703
-29.8,6,2528.776231
90.47996,386,2555.950589
90.46016,372,2555.968868
-5.6399975,27,2556.044878
34.760155,180,2556.125139
-4.7800026,66,2556.187628
-4.599987,93,2556.333745
21.640095,111,2556.461823
21.460144,204,2556.482884
-13.449999,250,2556.503476
9.180145,320,2556.514532
65.06998,351,2556.532634
-29.92,3,2556.542144
12.430149,291,2556.591311
-5.2800045,46,2556.67599
20.470024,78,2556.973107
20.050041,141,2556.981394
62.869972,240,2557.014036
33.340004,81,2557.287015
116.02997,291,2557.581719
-9.429958,290,2557.620229
8.07003,102,2557.663245
100.339935,323,2581.712974
79.629974,447,2581.988223
9.240093,144,2582.174732
22.250046,135,2582.200784
-15.590003,171,2582.235985
-17.16,33,2582.295031
183.80011,468,2582.347938
64.38001,356,2582.347938
92.240135,381,2582.400752
9.800064,150,2582.532214
21.480022,192,2583.130209
74.16999,210,2583.142556
-2.2499714,226,2583.147512
131.61029,403,2583.189934
144.27,282,2583.261936
131.14993,364,2583.620097
22.13012,148,2608.201579
-29.92,3,2608.210174
102.78993,324,2608.214545
60.780067,210,2608.358658
-3.4200153,123,2608.462914
20.400013,51,2608.618046
85.449974,516,2608.650023
2.7399979,124,2608.742495
-17.490002,21,2608.808837
