#{"t_start": 1781359455.5104058, "env_id": "None"}
r,l,t
-29.539999,60,1042.715028
-15.240028,231,1042.830864
-15.1800165,250,1042.984551
-14.660031,239,1042.987983
-4.530012,126,1043.054717
-17.170004,33,1043.108116
0.17997742,297,1043.326492
-28.66,76,1043.365139
-29.59,60,1043.606254
35.490257,294,1043.855601
-2.0899372,267,1043.866919
-25.740002,200,1043.897004
39.14006,420,1070.460569
-17.380001,48,1070.52865
-1.5400085,276,1070.534797
-28.130001,200,1070.58115
53.220093,475,1070.739074
-27.6,200,1070.809605
-17.160004,49,1070.891186
-27.570002,200,1071.080261
-47.67,184,1071.190653
-21.290022,222,1071.331718
10.730038,264,1071.408751
-1.3799725,300,1071.426181
-28.53,200,1071.536216
-28.46,138,1071.588948
-28.939999,85,1071.815156
-1.3199558,270,1071.855362
-28.59,84,1071.866366
38.499992,384,1071.918569
-47.43,170,1072.004254
10.660168,343,1099.837429
12.850124,320,1099.974426
-27.050001,200,1100.043396
27.67006,198,1100.175442
37.92005,270,1100.244313
-2.1799908,259,1100.248948
37.53002,447,1100.350375
0.45998764,300,1100.439687
-27.240002,200,1100.548207
-14.720032,232,1100.798401
-28.48,110,1101.240137
-22.509996,270,1101.247802
35.400024,224,1101.295987
-1.3100281,300,1101.355888
51.789948,351,1101.469881
11.020088,320,1101.547486
37.219963,450,1126.895218
11.050064,327,1126.977165
-30.16,102,1127.095766
-28.55,200,1127.197482
-4.7600155,90,1127.201481
-27.54,200,1127.369238
-1.2999744,300,1127.5108
10.590107,350,1127.695882
-14.140033,214,1127.750061
76.610146,344,1127.792204
-26.880001,200,1127.94078
-12.440027,250,1128.015898
-16.550003,97,1128.061329
34.5,240,1128.271226
-27.71,144,1128.294258
12.250092,350,1128.519291
-27.87,200,1128.55388
-28.779999,84,1128.596929
-14.120022,166,1128.655351
-28.08,200,1157.043036
-16.610012,90,1157.208862
36.970078,404,1157.348444
-0.13998604,300,1157.494877
-26.590002,200,1157.636334
-8.359964,288,1157.672572
-27.1,200,1157.689702
11.310257,260,1157.936682
-2.810007,222,1157.977156
-29.5,42,1158.115873
-27.720001,200,1158.182391
-30.15,200,1158.326771
50.900047,452,1158.445395
11.490166,350,1158.588032
-27.11,156,1158.695763
-1.5699978,300,1158.73696
-17.280003,42,1183.601024
-27.19,200,1183.631044
-29.51,42,1183.773261
11.370113,350,1183.898706
0.40997505,246,1183.925265
-28.0,76,1184.050909
-33.810005,220,1184.093781
-29.449999,66,1184.148314
-29.07,67,1184.180214
64.749985,520,1184.263546
-29.91,12,1184.311585
13.200069,320,1184.331602
-1.9499874,300,1184.707931
67.3798,430,1185.01455
-14.970008,229,1185.217861
10.740139,308,1185.284795
0.3499756,300,1185.312432
-3.0100002,300,1185.471946
22.300175,400,1207.705557
-22.230013,270,1207.849314
-14.500009,198,1207.866827
7.0400124,90,1207.904381
78.93998,462,1208.058559
-29.73,66,1208.329621
35.600197,311,1208.532227
-1.4199944,300,1208.579304
-14.4700165,250,1208.669071
-14.990012,250,1208.850751
-14.630009,250,1208.892771
36.06996,162,1209.14596
-29.44,30,1209.261335
9.400009,187,1209.292465
135.56992,515,1209.374044
-28.91,200,1209.436969
-27.54,200,1233.637342
4.980152,340,1233.651634
54.290085,468,1233.682852
20.920082,121,1233.760387
-13.750008,250,1233.841256
-17.89,107,1234.040894
-2.3199615,246,1234.153237
-13.800026,250,1234.269161
-14.790029,250,1234.323607
-9.419762,237,1234.439226
-2.9400234,204,1234.450544
-28.47,108,1234.522164
-2.5799599,246,1234.674303
24.66027,366,1234.89044
-2.9400024,174,1235.059202
12.250084,332,1235.208235
-0.1599884,228,1235.256814
11.450253,280,1235.261895
-14.230026,250,1262.265292
63.31002,326,1262.321361
-16.980003,60,1262.477945
11.9001045,318,1262.93159
-3.1899872,150,1263.058606
36.789917,318,1263.299317
12.830074,317,1263.299317
13.690083,350,1263.372348
67.39984,520,1263.462471
41.209915,424,1263.509492
-29.6,30,1263.623678
26.520191,400,1263.854387
47.87011,252,1263.901718
-14.550003,174,1263.971561
-47.819992,170,1264.03057
-27.220001,200,1264.072102
10.95023,285,1264.164168
-27.109999,200,1287.154244
-3.5700054,180,1287.304121
-29.77,18,1287.368147
25.670082,370,1287.621667
-26.380001,200,1287.889665
36.43003,344,1287.947353
-0.12999535,300,1288.029275
-27.830002,200,1288.105969
45.370033,443,1288.387042
-16.530003,120,1288.490312
-27.65,200,1288.651641
64.689995,501,1288.670995
91.63981,498,1288.703331
-17.59,24,1288.767766
25.130268,323,1310.993408
20.840092,108,1311.18771
3.4801178,306,1311.379972
22.270172,264,1311.576822
-29.289999,54,1311.773094
-29.91,12,1311.832722
22.590084,306,1312.016271
-1.0300121,300,1312.079782
59.86003,570,1312.214991
-12.839983,250,1312.322066
53.209908,470,1312.587531
127.42032,726,1331.059097
69.09001,550,1331.059097
12.510056,349,1331.138012
103.91995,366,1331.238797
56.800117,366,1331.446827
53.679955,500,1331.47726
118.459946,432,1331.599363
-23.190008,168,1331.630264
-29.71,12,1331.677177
12.160202,298,1332.087101
22.41005,282,1332.122169
138.06995,620,1354.749315
-28.859999,156,1354.783647
0.7500229,300,1354.807145
4.460205,367,1354.925215
-1.4900208,198,1354.992598
66.28002,522,1355.601533
61.92997,270,1355.932008
-4.150011,78,1355.932008
-0.3200016,300,1355.996638
205.84976,702,1356.064161
46.280037,112,1356.413475
53.890182,434,1356.766487
-26.85,200,1380.346833
209.39978,785,1380.434543
122.16005,515,1380.450522
49.219994,500,1380.602329
-15.790014,82,1380.693009
49.150093,234,1381.273986
-15.180014,250,1381.563823
65.939964,516,1381.82284
38.70012,443,1381.859388
10.990047,312,1382.09484
137.20003,612,1382.107329
79.16002,415,1382.276184
50.450012,314,1407.131761
-26.180002,200,1407.159425
50.69008,384,1407.168482
-4.0399857,102,1407.612641
138.81023,648,1407.670378
-1.2100067,300,1407.787367
78.26005,387,1408.008109
174.32011,468,1408.087104
-3.2200089,162,1408.342909
61.430077,539,1408.435955
8.270023,147,1408.770115
-14.950021,250,1431.062142
157.09003,310,1431.104534
59.519882,477,1431.17523
36.18,240,1431.291962
84.880295,535,1431.415161
176.19022,501,1431.72286
75.9802,396,1431.962787
24.390118,270,1432.312001
12.310139,304,1432.316535
65.48013,474,1432.525281
130.70027,401,1432.624831
101.72009,438,1432.731912
-0.739975,292,1454.529086
173.62016,468,1454.632846
101.39998,210,1454.744472
35.130005,204,1454.910175
150.12051,503,1455.069319
37.63999,310,1455.276216
34.57003,192,1455.555231
81.83984,514,1455.786562
-4.1100025,240,1455.918808
63.78987,336,1455.995636
158.7403,613,1456.173771
10.600098,311,1476.305402
35.63015,266,1476.37716
37.39016,390,1476.421514
-13.210014,238,1476.478354
137.22014,625,1476.693201
-29.8,6,1476.711312
-28.03,200,1477.087002
119.39992,387,1477.087002
35.289993,252,1477.232104
136.0602,473,1477.475219
21.410149,217,1477.502077
116.420135,319,1477.596243
-2.1900234,126,1477.703186
116.26991,578,1498.229608
-16.890003,96,1498.544876
-2.3699265,245,1498.561561
160.73012,398,1498.695513
23.390118,276,1498.744857
52.42012,414,1498.749287
49.59996,310,1498.753304
-16.030018,115,1498.939019
191.99008,720,1498.997678
-16.970001,44,1499.15658
34.33008,138,1499.188991
-2.3699799,251,1499.468537
28.080078,240,1499.824307
146.1103,334,1499.967709
130.89989,342,1521.640613
153.02017,666,1521.871051
134.2399,365,1522.099074
131.19977,312,1522.193521
-26.960001,200,1522.294636
119.440125,458,1522.456645
9.260025,150,1522.755236
130.79999,386,1522.849058
37.430054,336,1522.849058
13.130009,216,1540.739791
37.460037,366,1540.756867
272.01053,918,1540.813289
-14.93001,250,1540.849884
63.319992,352,1540.859289
-17.240002,36,1540.87388
106.94006,537,1541.142825
179.1602,606,1541.167332
8.430054,126,1541.241765
-17.090006,66,1541.464209
-9.2098465,277,1541.840067
88.11997,292,1541.865304
50.200035,240,1541.979725
180.81009,609,1542.013862
77.870026,348,1542.071197
39.640083,420,1542.212947
-4.7199974,60,1542.218445
84.160065,313,1542.313223
185.17001,284,1567.413626
-22.140024,198,1567.477037
-2.8500195,204,1567.712709
22.320103,181,1567.753539
-2.320015,114,1567.79449
8.590004,138,1568.260649
77.31025,405,1568.598848
48.650063,285,1568.877602
90.99992,386,1568.897529
13.14006,327,1568.954064
118.37955,625,1585.559413
-29.4,36,1585.670269
138.20984,598,1585.691084
-3.3699894,300,1585.69489
128.36096,719,1585.713807
-4.6200104,72,1585.926191
40.340103,342,1586.070575
131.26997,296,1586.153733
-3.620018,90,1586.180724
-15.800007,95,1586.341848
-29.9,6,1586.362059
92.92006,452,1586.633681
64.090256,434,1586.637708
103.999954,352,1586.784594
201.86003,520,1606.113894
27.13012,388,1606.222716
88.330055,252,1606.298355
-2.4699535,222,1606.347386
-4.3599644,270,1606.373867
66.700096,490,1606.665215
207.86053,678,1606.705295
117.550446,446,1606.726386
-29.64,30,1606.766925
-29.65,36,1606.858202
49.02997,195,1607.043043
49.86,274,1607.1901
63.160057,224,1607.212687
-21.29002,270,1607.289485
7.5200005,54,1607.420309
-28.76,78,1607.493191
61.09012,336,1607.65796
8.970024,138,1607.803069
20.140041,96,1636.313644
-15.7600155,78,1636.39982
-17.84,36,1636.432989
-29.71,12,1636.443516
77.75997,366,1636.536172
-2.480009,186,1636.543165
149.05,485,1636.991954
-16.180017,150,1637.040816
120.26001,489,1637.094244
36.8601,259,1637.375887
8.36005,108,1637.504157
60.169785,422,1637.819687
25.41021,400,1637.914382
-15.430024,220,1657.195939
93.05993,514,1657.411217
174.37,385,1657.519592
-17.150002,42,1657.545867
90.96003,324,1657.623163
78.92999,483,1657.748036
313.81058,956,1657.922911
48.11004,216,1658.200825
-1.2800255,234,1658.230945
121.410034,438,1658.292842
36.620125,270,1658.444992
80.95998,526,1658.496174
-29.62,18,1658.508444
125.88025,450,1658.618419
8.600025,106,1678.179893
-1.5199986,300,1678.195755
9.870075,179,1678.21289
74.85,228,1678.295021
92.98998,432,1678.407605
9.67001,96,1678.576343
-16.05001,168,1678.715035
-5.179991,60,1678.767727
39.389984,369,1679.090724
70.71999,532,1679.20177
37.28006,361,1679.28339
76.36,222,1679.447304
133.5398,428,1679.495927
118.83989,373,1679.555393
103.10994,576,1679.617919
-17.23,30,1679.645687
9.850063,252,1700.365108
118.35986,419,1700.405461
11.020073,258,1700.470659
9.980034,210,1700.49629
62.26011,346,1700.542435
-17.160004,48,1700.648046
10.730194,228,1701.123022
63.39998,399,1701.144769
22.80003,216,1701.36257
131.87025,457,1701.550169
175.42969,480,1701.60773
3.1502266,328,1701.674886
184.44972,481,1721.394292
46.740135,520,1721.414019
-27.8,200,1721.589601
128.14006,480,1722.344045
143.66002,564,1722.44266
144.94994,378,1722.759457
121.319916,663,1735.654888
191.43022,510,1735.694817
8.360039,138,1735.699216
192.63094,792,1735.706446
150.52985,652,1735.71684
-29.9,6,1735.736043
-29.39,24,1735.781527
134.98979,526,1735.925948
-0.18998718,300,1735.987876
20.28004,99,1736.062976
73.90001,120,1736.131346
7.720051,72,1736.183682
-17.200003,47,1736.284407
14.77005,165,1736.357448
-17.529999,30,1736.378999
34.210083,162,1736.512539
-15.660009,75,1736.577931
-25.100004,200,1736.700486
263.81052,584,1736.827739
159.71,356,1736.839118
22.930157,222,1760.878899
20.970097,154,1760.878961
65.93006,420,1760.928645
48.28009,217,1761.0314
8.660046,129,1761.066373
-17.070002,57,1761.137101
118.009964,429,1761.375036
34.98001,198,1761.52671
24.430214,377,1761.702293
77.23997,267,1761.836773
76.040016,267,1761.86638
-4.8700047,72,1761.91195
74.75996,243,1762.087955
21.259998,198,1762.110488
284.6096,499,1762.425993
151.18037,635,1783.332162
-13.760014,174,1783.344557
-30.05,6,1783.361557
62.459984,255,1783.371365
116.69998,343,1783.619215
188.39958,594,1783.659115
35.830032,294,1783.738989
21.010094,153,1783.803248
-16.040012,75,1784.019238
-29.4,36,1784.123944
9.510033,136,1784.133948
7.240017,57,1784.29218
95.79007,555,1784.316398
88.92995,246,1784.392386
146.74995,351,1784.428917
164.151,449,1784.53431
-36.630005,81,1784.689359
31.930035,360,1784.760785
137.16989,457,1806.75405
36.690063,318,1807.127939
48.89,219,1807.221305
73.830086,191,1807.282756
104.91008,310,1807.343221
48.63011,282,1807.364172
31.770103,264,1807.653978
33.56003,102,1807.762887
148.27985,446,1807.846694
-29.81,12,1807.892301
21.060104,165,1807.981195
113.7301,162,1808.352109
92.02984,466,1808.455543
91.269966,283,1828.483924
105.82008,414,1828.563057
75.25003,270,1828.747135
194.24944,504,1828.807048
103.26001,312,1828.815774
62.030037,189,1828.835172
-17.640001,36,1828.887296
236.63956,486,1828.887296
8.620083,117,1829.310507
22.810051,210,1829.332349
8.099995,190,1829.566321
113.97,222,1829.617514
88.19993,294,1829.89793
-15.990012,117,1830.02074
105.87056,334,1830.072265
-28.599998,126,1830.104419
75.15003,224,1830.166415
-29.66,27,1830.2026
134.97972,543,1830.24929
-4.7900047,87,1856.698777
105.829895,518,1856.698777
13.180084,350,1856.898811
-17.57,195,1856.906367
-29.42,36,1857.019627
35.219994,189,1857.20042
74.02998,205,1857.209626
50.330086,315,1857.384356
47.880066,180,1857.462723
-5.1500015,36,1857.591828
-16.840008,66,1857.840997
115.56998,276,1857.942791
77.819885,420,1858.135936
193.4003,514,1858.25564
90.25997,309,1858.294992
-16.37001,87,1878.099856
47.740036,195,1878.180784
35.550034,226,1878.191432
132.14978,426,1878.216882
119.50026,388,1878.304181
-16.180014,120,1878.48531
136.91023,675,1878.534446
69.09011,235,1878.607409
-28.32,156,1878.681294
36.010056,188,1878.809525
49.959984,346,1878.812044
8.120003,90,1879.068454
20.949997,201,1879.133603
61.50004,309,1879.248799
9.660061,213,1879.248799
146.16028,429,1901.474384
75.57,301,1901.550235
-28.25,81,1901.805247
50.370064,225,1901.906326
62.760155,261,1902.016946
131.55995,319,1902.022983
80.36,587,1902.246567
-24.230003,84,1902.279242
86.729996,417,1902.403533
90.33999,300,1902.421703
35.730003,165,1902.432545
196.14995,552,1902.489252
-18.610008,250,1902.614921
7.6100388,63,1902.651678
23.46006,210,1902.733542
47.530052,168,1903.067481
87.140076,195,1925.882392
35.59005,228,1925.91085
159.68965,355,1926.223991
51.61,371,1926.250088
36.030037,195,1926.411788
49.160027,318,1926.453706
-29.54,33,1926.571985
20.92006,213,1926.66891
65.06989,382,1926.708497
-16.810003,48,1926.732175
85.44989,401,1926.830142
101.76004,273,1926.833829
-29.9,6,1926.852642
75.78006,210,1926.958605
47.36006,118,1927.08875
-0.17996788,300,1927.209426
87.739975,211,1927.324371
-14.710028,195,1927.453684
88.999954,273,1953.988885
61.070007,201,1954.025541
-16.869999,69,1954.097081
34.100075,126,1954.176085
148.92015,471,1954.387797
88.83005,239,1954.451331
29.40007,282,1954.463138
-3.8499947,93,1954.501081
-17.380001,30,1954.606771
98.40985,490,1954.942137
20.880035,120,1955.067275
22.450146,303,1955.20884
107.12001,386,1955.407068
50.25004,300,1955.592639
58.720245,366,1955.762223
62.500023,209,1955.858444
126.8898,394,1981.768331
190.0199,561,1981.951273
-23.259945,190,1981.973075
-17.100004,36,1982.101609
23.520283,300,1982.206792
35.76999,384,1982.267148
-47.409973,170,1982.372276
132.91988,352,1982.801781
10.710186,309,1982.809332
-31.830002,200,1982.995745
-16.760002,63,1983.065036
36.640022,264,1983.407355
121.31984,519,2005.714076
102.959915,228,2005.78421
-3.340002,146,2005.877784
-28.939999,57,2006.020918
149.00995,533,2006.111347
88.87012,582,2006.194052
79.74015,552,2006.363368
20.510014,174,2006.444349
71.60001,450,2006.523049
33.300056,87,2006.732867
21.260021,108,2006.978476
118.30043,351,2007.426772
239.3099,597,2007.48835
24.940208,300,2007.535238
134.4099,402,2007.81212
22.250065,165,2032.583008
86.419914,468,2032.605938
47.260048,160,2032.605938
104.38043,324,2032.615422
70.34006,403,2032.654684
-29.97,3,2032.664849
9.320007,138,2032.792664
21.780159,225,2032.897102
8.130016,87,2032.947324
-16.220009,54,2033.106412
47.92003,154,2033.248236
-29.73,9,2033.279314
164.07034,450,2033.304491
17.21,207,2033.382971
-5.079996,81,2033.652321
89.30001,309,2033.691255
9.43005,135,2033.736294
75.09999,241,2033.971253
133.45996,437,2057.372239
118.01997,392,2057.389309
64.53002,396,2057.51612
47.38005,180,2057.550206
-29.939999,75,2057.60671
89.299995,242,2057.668262
-4.5199947,90,2057.963957
92.7101,499,2058.181114
76.279976,336,2058.251387
111.33005,282,2058.309607
61.540077,204,2058.682181
163.81976,540,2058.745046
76.379906,352,2058.766422
77.96992,336,2058.77628
62.330124,258,2059.18997
94.63985,507,2084.549693
76.289925,309,2084.628324
95.620094,306,2084.680184
-29.76,12,2084.722224
62.850014,261,2084.873998
7.960018,81,2084.907749
8.500111,174,2084.989794
7.3600006,63,2085.154685
48.42006,180,2085.194919
97.9999,345,2085.252983
7.4400406,73,2085.267782
33.660126,183,2085.393419
91.549934,393,2085.443759
46.960007,117,2085.688292
59.48005,105,2085.771648
-14.880018,250,2085.796902
-17.78,15,2085.849953
-14.77001,250,2086.0466
34.340057,135,2086.157513
204.9109,655,2110.720419
25.370167,333,2110.768841
63.539955,360,2110.80288
87.93004,185,2111.021061
105.1201,393,2111.162049
-29.199999,66,2111.283332
-17.68,30,2111.291264
77.890015,351,2111.369866
-22.820019,186,2111.403211
-2.5500069,180,2111.441211
-4.2800083,108,2111.694679
8.370033,97,2111.747162
19.800186,331,2111.992919
141.82019,433,2112.034456
80.56982,528,2112.051371
34.650047,204,2112.068058
49.84011,240,2112.256836
-3.7300072,111,2137.321933
35.71003,210,2137.668691
119.270065,433,2137.693842
62.579987,300,2137.968391
162.87001,486,2138.272096
47.920067,163,2138.272096
-5.529993,31,2138.399699
103.08998,324,2138.433735
21.439991,138,2138.514604
8.760044,117,2138.716037
114.75008,504,2138.776464
138.99046,654,2138.96719
34.71009,171,2139.084909
-4.5999928,108,2158.878892
180.34972,622,2159.099164
224.1996,497,2159.168428
49.000084,258,2159.325467
34.65007,189,2159.407704
63.210136,346,2159.433815
21.170086,153,2159.593297
61.05002,174,2159.970562
118.85034,405,2160.01704
21.800083,189,2160.042379
52.510063,363,2160.063819
63.629944,306,2160.146102
254.3497,633,2160.246514
59.950066,143,2160.442779
48.700027,156,2183.597387
-2.6299934,182,2183.608436
32.930016,75,2183.772492
201.23004,416,2183.988437
149.7705,544,2184.134796
64.93,341,2184.526851
203.41049,405,2184.659407
223.68962,531,2185.074468
21.420063,135,2185.097553
45.04016,390,2185.111253
50.430016,300,2185.243221
132.65027,445,2204.851501
5.340107,340,2204.879597
65.31988,519,2204.938862
62.910065,255,2204.998779
47.250076,152,2205.122812
7.6700478,100,2205.225473
-16.660004,39,2205.278362
22.120075,135,2205.453551
-29.93,9,2205.489225
20.7,51,2205.701599
89.840004,342,2205.734516
-4.7199936,45,2205.926004
91.38013,381,2205.934659
73.800026,162,2205.947856
61.22,210,2206.085746
102.54994,309,2206.236882
65.61007,389,2206.457544
86.95,171,2206.636376
34.50998,174,2206.666633
-4.9599953,54,2206.671633
178.44992,605,2206.825128
-14.890017,189,2231.663082
-17.180004,33,2231.790541
115.57007,324,2231.880025
60.420105,164,2231.951363
95.859924,335,2232.068974
15.360115,201,2232.232566
75.54007,265,2232.275987
134.42998,564,2232.603545
24.1203,333,2233.096517
-2.2299328,324,2233.160467
62.88999,240,2233.225348
-16.19001,69,2233.522178
91.30005,274,2252.471567
49.389977,189,2252.615876
131.79022,498,2252.687131
198.79036,699,2252.819092
121.330215,484,2252.973058
159.98967,566,2253.058385
11.210094,320,2253.166216
-13.699999,250,2253.21453
-2.6699734,177,2253.279571
88.14002,228,2253.338804
35.37005,177,2253.361264
-17.060001,48,2253.541005
10.070026,135,2253.600798
24.170063,282,2253.917151
35.0801,204,2253.96665
44.109985,255,2253.97105
23.420258,297,2279.790575
88.61999,271,2279.823213
-29.88,9,2279.851966
-30.05,6,2279.871959
75.49006,237,2279.898246
-29.65,21,2279.940801
118.0903,342,2279.993877
61.700043,213,2280.09895
11.300056,258,2280.292186
121.49997,375,2280.310318
-29.32,33,2280.40532
-29.94,15,2280.462258
-17.85,12,2280.502668
118.21997,356,2280.629243
50.080017,216,2280.667428
35.400047,205,2280.683139
-17.260002,28,2280.724983
9.840008,122,2280.724983
25.760223,326,2280.892985
76.90018,330,2281.036039
-4.939993,42,2281.056811
-29.56,111,2281.079945
-2.6599503,174,2281.137142
-17.630001,30,2281.271959
-16.95,57,2281.289166
48.170006,166,2281.40779
-34.790024,188,2281.449983
-24.040005,93,2281.476062
133.5801,393,2281.591575
-4.1300106,54,2310.271204
33.900063,116,2310.328864
7.0400124,45,2310.424998
1.1200523,139,2310.64731
161.15022,374,2310.741846
-4.9100037,45,2310.799621
11.500164,320,2310.876201
75.82002,267,2310.982257
117.37993,328,2311.161179
-28.539999,105,2311.168367
79.41008,396,2311.320764
7.8100395,78,2311.445896
21.680172,187,2311.555173
62.000008,205,2311.743435
8.18008,126,2311.970083
149.20982,481,2334.539423
224.4399,550,2334.867224
-2.5500183,111,2334.914576
163.11026,486,2334.970276
102.27002,264,2335.149595
119.340164,421,2335.167131
113.28998,426,2335.325188
34.41005,131,2335.426865
48.100075,174,2335.474778
120.12033,366,2335.705949
-1.7300091,207,2336.127526
-15.680018,117,2336.166066
-29.74,15,2336.181135
110.56998,609,2336.274375
118.0502,301,2336.285878
71.67999,408,2360.178518
63.22007,345,2360.208601
130.18997,326,2360.440473
7.310005,147,2360.445021
176.70024,435,2360.772334
7.460026,183,2360.834662
-1.359951,234,2360.842433
64.55999,360,2361.125021
103.90999,333,2361.13208
73.36008,297,2361.154523
33.98005,141,2361.27539
89.30993,261,2361.299234
-3.2900162,121,2361.534616
35.610046,260,2361.6093
50.05011,243,2361.623214
-2.8999538,168,2361.687212
49.13006,234,2388.291939
21.490086,171,2388.342734
88.44007,527,2388.424094
145.84004,355,2388.594404
-29.25,116,2388.746495
65.770096,411,2388.919163
-30.0,6,2388.937912
-29.5,21,2389.007361
42.99997,210,2389.128269
49.71997,399,2389.189296
132.78049,409,2389.238776
21.640064,151,2389.250362
-17.420002,42,2389.277196
-29.64,15,2389.293347
48.440018,249,2389.421551
-29.91,12,2389.46049
-4.560007,72,2389.53355
-17.64,21,2389.53775
134.99013,498,2389.61675
74.620125,222,2389.835967
-4.9400024,72,2389.865898
105.89992,456,2412.643064
-29.57,33,2412.686189
-3.1200047,177,2412.689146
-17.270008,57,2412.846997
8.190014,57,2412.884099
-11.879999,108,2412.971408
61.350014,195,2413.102496
74.1199,222,2413.124013
-17.02001,75,2413.124013
44.49015,345,2413.210376
-17.39,27,2413.231409
44.610016,234,2413.807697
87.42008,213,2413.974943
52.61017,345,2414.012861
192.45001,531,2414.0203
22.95023,241,2414.058107
-16.700005,66,2414.334582
-4.2799797,75,2438.046729
120.78995,360,2438.068454
66.24999,424,2438.073239
9.000027,174,2438.125965
86.08005,376,2438.145967
-29.65,21,2438.230172
6.850006,64,2438.319376
27.280033,231,2438.357053
-30.15,102,2438.524038
45.050056,393,2438.74162
90.879875,368,2438.804055
-3.209961,192,2439.019178
75.160034,228,2439.072514
175.54973,326,2439.30467
90.98994,351,2439.383242
62.13996,210,2439.596217
-9.339916,325,2439.632477
62.380135,283,2440.024129
22.720009,282,2467.277021
18.579994,180,2467.40968
23.660107,243,2467.477475
187.52008,523,2467.666156
88.15994,250,2467.69574
-17.16,33,2467.801448
-17.230001,30,2467.90177
120.75012,506,2468.108217
48.760117,264,2468.2108
116.87018,252,2468.285392
39.26011,344,2468.296928
324.62994,518,2468.368293
8.050007,81,2468.416722
-5.0199966,45,2468.470713
76.40011,258,2468.564791
60.540016,165,2468.965951
76.31005,319,2491.161681
133.95006,476,2491.259802
23.990173,213,2491.277658
20.970032,204,2491.373851
7.8700027,91,2491.549111
-16.930008,75,2491.596205
-17.230001,40,2491.663187
-17.42,24,2491.734663
35.330055,199,2491.750857
64.900154,412,2491.766275
164.86064,504,2492.00416
93.37985,449,2492.050204
69.81996,318,2492.078937
-17.530003,30,2492.120838
21.040024,114,2492.131573
103.15994,233,2492.415359
48.370155,225,2492.59527
73.200195,414,2492.661839
76.249985,183,2492.744722
3.290184,220,2515.836644
76.110085,334,2515.853794
1.1700306,172,2515.912864
-4.189991,122,2515.970395
50.640053,312,2516.130211
-15.870002,81,2516.173954
34.61017,214,2516.208267
-34.92002,180,2516.237921
-3.6200123,85,2516.243935
-16.920006,59,2516.408275
47.95012,196,2516.460547
148.87996,464,2516.552423
-16.880005,60,2516.649523
-31.03,144,2516.687536
-17.82,9,2516.687536
48.430016,180,2516.782022
-4.310005,60,2516.911322
103.03998,238,2516.957196
37.470177,284,2517.080498
21.110043,152,2542.862379
0.0099925995,258,2542.891368
21.420086,149,2543.004534
-0.39992905,259,2543.03
176.9501,531,2543.03948
-29.8,21,2543.089242
-14.530027,221,2543.164103
-4.109997,81,2543.198211
49.370056,280,2543.213595
-29.53,24,2543.312589
101.3902,245,2543.85558
123.75021,546,2543.865431
75.790016,219,2543.96698
89.05994,270,2544.491316
40.8301,162,2544.578341
39.090187,368,2544.601522
87.800064,270,2568.026765
119.40993,447,2568.073263
34.54004,264,2568.089857
-29.73,9,2568.109353
9.690033,153,2568.221679
-28.19,200,2568.2975
186.94041,535,2568.452228
-24.430004,75,2568.529673
-15.580002,129,2568.535315
47.710075,144,2568.659965
33.549995,84,2568.788764
-29.68,9,2568.826748
117.95012,315,2568.855409
-5.2000046,51,2568.867756
-5.0700035,51,2569.066983
-2.959999,174,2569.24939
48.91004,192,2569.682693
25.870167,370,2569.840125
259.95053,897,2569.84954
-29.41,42,2570.015239
2.4900017,285,2594.970991
107.12999,481,2595.053331
38.69999,450,2595.200081
59.980087,318,2595.467296
-9.770002,147,2595.511354
273.46008,717,2595.531108
51.070038,325,2595.647879
-16.990002,36,2595.6534
-17.75,12,2595.698362
117.8,541,2595.779973
-32.21,117,2595.931489
55.150116,216,2596.507066
69.99992,290,2616.30669
76.06003,286,2616.507621
130.90996,330,2616.531746
195.7697,676,2616.642339
87.62004,180,2616.666339
-29.66,12,2616.687205
285.82,586,2616.776913
107.58009,469,2616.821432
-32.2,200,2617.075484
48.07998,160,2617.316104
226.77066,709,2617.430144
-28.07,104,2617.487995
37.50009,228,2617.563827
9.350193,204,2617.588023
23.530254,359,2617.945796
48.839966,117,2618.05602
84.86998,330,2645.010771
146.37968,459,2645.031204
10.040157,310,2645.100943
149.58043,561,2645.106033
146.53992,357,2645.239061
103.94997,363,2645.404059
80.24006,333,2645.686152
-29.76,12,2645.740408
-3.3500042,123,2645.767995
103.070145,360,2646.011484
-14.780027,171,2646.237627
172.78027,297,2646.377374
1.3300018,138,2646.452998
-29.72,18,2646.473392
9.37001,109,2646.515304
-17.590004,24,2646.563023
145.27014,329,2646.638654
-14.620027,174,2646.638654
-29.95,6,2646.666372
-17.11,45,2673.643007
-4.2199917,105,2673.788295
-4.7900124,69,2673.818683
-17.620003,24,2673.909544
19.230022,57,2674.004987
-29.92,13,2674.051482
133.29005,492,2674.078429
155.8398,500,2674.173702
-29.71,12,2674.216995
27.800167,192,2674.254338
51.360146,390,2674.684506
10.500008,210,2674.710782
52.66999,377,2674.869905
71.58001,328,2674.89934
-27.29,174,2674.94401
103.20027,249,2675.027312
-17.440002,21,2675.032463
11.049995,231,2675.138891
-31.4,200,2675.517818
-28.67,120,2675.530381
-29.63,24,2675.617771
49.59008,234,2702.452056
-11.709997,57,2702.637102
-3.8499851,118,2702.714635
37.170067,309,2702.830239
116.79985,600,2703.129306
8.480015,78,2703.38712
62.46009,258,2703.509597
221.25018,494,2703.585193
62.320045,240,2703.641348
191.89082,553,2703.679111
21.500038,114,2703.904555
