#{"t_start": 1781362884.3829732, "env_id": "None"}
r,l,t
48.91005,222,1401.095058
34.420067,360,1401.255934
87.0302,281,1401.578835
14.350037,138,1401.835066
101.51988,270,1401.86792
49.359985,281,1427.174287
103.13992,342,1427.406414
144.69989,252,1427.51931
142.82988,381,1427.549299
210.15085,672,1427.588144
7.9500084,72,1427.800053
71.130066,300,1427.955272
34.520035,114,1428.004205
-17.57,24,1428.052109
251.84015,564,1428.058206
-37.120007,220,1428.291012
-4.8399982,42,1428.482476
-17.59,36,1428.647612
148.50015,415,1428.905185
190.3204,503,1428.911896
23.540092,228,1429.114812
63.909996,330,1451.410352
247.04022,410,1451.482075
132.55977,408,1451.654044
118.5703,336,1451.920659
57.370018,246,1451.942323
32.93013,292,1451.953894
8.330009,48,1452.122742
-30.0,6,1452.14631
203.52994,406,1452.352615
369.37994,765,1452.560462
9.780109,168,1452.777554
158.23991,287,1473.238547
128.4202,450,1473.299658
148.54985,440,1473.335768
106.63025,421,1473.43812
-4.189991,72,1473.499493
171.76001,304,1473.718822
107.25009,486,1473.908264
34.34001,139,1473.91185
61.900024,187,1474.139073
-17.52,24,1474.229668
186.39964,313,1474.406974
135.82977,456,1474.644806
137.54999,550,1474.803231
48.949898,261,1474.876399
35.300125,348,1474.981599
48.159973,144,1498.902543
21.520092,237,1499.108937
249.56982,454,1499.180093
160.51018,368,1499.200159
118.440475,288,1499.602935
151.56038,422,1499.645457
272.1604,781,1499.868692
8.550007,102,1500.059736
59.200104,309,1500.200644
8.0200615,96,1500.264229
128.83994,276,1500.27815
177.33008,444,1500.360268
22.159996,168,1523.381081
75.480194,394,1523.453048
10.360004,192,1523.637051
8.690006,84,1523.76251
101.80989,265,1523.854506
-16.930002,102,1524.143299
47.11998,348,1524.23855
133.65022,531,1524.314329
140.01021,696,1524.598191
136.33041,444,1524.717282
84.170044,358,1545.389717
216.18994,534,1545.771487
260.99078,434,1545.776505
45.929893,368,1545.861558
125.03995,618,1545.873787
243.3299,698,1545.898483
140.84003,372,1545.976512
168.99968,359,1546.724031
104.160095,330,1547.063629
20.860233,319,1565.642804
141.89003,360,1565.680476
289.15036,830,1565.816542
162.10002,389,1565.841657
32.55022,450,1565.957876
-17.04,36,1565.96766
-4.3600006,72,1566.135852
-29.76,12,1566.185594
7.710026,78,1566.284138
131.25003,564,1566.520988
144.6901,339,1566.560891
-12.3099575,238,1566.613482
173.45012,314,1566.744166
34.42003,126,1566.790857
20.57005,186,1566.939546
64.40993,328,1567.019494
19.60001,168,1567.198683
99.990005,144,1567.314428
-10.990007,132,1594.98796
103.99997,324,1595.197797
131.31998,290,1595.244817
62.140015,277,1595.43799
137.85004,596,1595.684413
-16.890001,36,1595.830632
159.60976,326,1595.980393
9.390041,92,1596.243613
20.530067,270,1596.376783
89.160065,261,1596.381417
117.30997,245,1596.490176
91.47999,432,1596.851505
-28.24,200,1618.642161
503.16046,825,1618.709029
-1.7799683,223,1618.732331
308.24033,757,1618.802507
31.290142,301,1618.890289
-31.59,66,1619.025856
284.66025,520,1619.472883
48.98014,419,1619.53563
48.190018,143,1619.55864
174.86969,396,1619.788671
75.27006,356,1620.054294
-5.2800007,36,1620.199975
20.540112,126,1620.29037
91.28999,421,1620.296062
48.980003,210,1620.296062
-16.010014,78,1644.37588
172.8196,475,1644.477849
151.1499,561,1644.548692
-29.63,54,1644.587784
9.040081,138,1644.612097
92.18999,331,1644.635776
258.31,459,1645.116691
41.930054,174,1645.302371
7.040016,54,1645.335711
60.340134,204,1645.359687
-15.210011,250,1645.600794
102.18996,258,1645.695477
74.929955,331,1645.862417
291.7899,465,1645.89321
88.39007,174,1646.138329
33.200058,96,1646.156837
162.14992,560,1671.219529
-15.480006,250,1671.229812
8.590042,174,1671.427298
-3.180008,255,1671.511318
20.200054,90,1671.57339
23.170208,234,1671.875954
34.24003,96,1671.897438
35.840004,297,1672.499472
63.770035,246,1672.528049
63.700027,374,1672.570111
47.580055,240,1672.656528
50.480026,204,1672.855764
318.12973,644,1672.999546
-16.510014,84,1673.026273
-30.569998,168,1673.2367
315.70078,666,1697.26555
223.5198,456,1697.583849
250.4802,378,1697.816658
132.52994,288,1697.915194
174.75969,396,1697.934809
15.210133,204,1698.096337
89.600006,348,1698.147268
34.830048,138,1698.164123
175.1999,351,1698.38273
-4.069998,78,1698.468629
8.440174,186,1698.593562
28.370094,156,1698.741317
220.81006,616,1699.109524
-6.239973,132,1699.131177
118.009995,342,1724.242509
161.65999,429,1724.576434
51.959953,308,1724.602467
22.560043,102,1724.616158
76.65996,342,1724.647686
104.74997,418,1724.735716
75.43011,312,1725.302943
274.67,289,1725.848628
43.120193,336,1726.057597
53.90998,354,1726.083494
-29.74,200,1726.155215
19.51001,54,1747.883786
8.35001,85,1747.978819
173.5398,760,1748.354333
189.06029,492,1748.392921
63.740112,252,1748.441102
408.57,785,1748.81114
242.79044,633,1748.857432
173.12999,295,1749.134967
89.05999,210,1749.167472
-17.560001,18,1749.209721
115.68002,198,1749.2147
47.12999,192,1749.583838
23.490013,141,1749.801547
75.15005,180,1773.071854
127.96982,408,1773.192029
189.6297,585,1773.267694
36.039993,220,1773.304183
222.77992,632,1773.669632
33.690063,108,1773.723077
-0.03996277,205,1774.061029
158.42981,293,1774.088737
8.8200035,54,1774.294535
130.62979,232,1774.360853
245.54022,585,1774.574804
89.20998,330,1774.848859
7.0799866,134,1775.194115
38.91008,390,1799.458726
220.5102,415,1799.512315
87.56,272,1799.54139
48.07006,175,1799.576777
8.300007,84,1799.869517
-17.210012,97,1799.957759
264.33,708,1800.068724
177.19002,434,1800.123433
54.39006,168,1800.180868
10.350063,192,1800.220564
174.30988,380,1800.690335
127.44,636,1800.730451
33.84006,102,1801.110694
20.300117,120,1801.243967
146.02972,377,1824.211223
173.89957,356,1824.370235
90.60006,399,1824.652401
221.72997,435,1824.683594
33.83009,120,1824.74467
257.99,412,1824.753175
-14.680025,210,1824.835531
265.85065,502,1824.860995
-4.4500046,42,1824.866001
-4.3700027,48,1824.956167
-4.900009,54,1825.178424
46.710022,84,1825.211949
174.41016,279,1825.238008
157.72011,231,1825.377128
48.050034,163,1825.419634
47.090034,99,1825.78864
-29.9,6,1825.814023
21.570114,180,1825.918746
22.550144,185,1825.970287
-4.880003,43,1825.983837
13.890038,294,1826.053666
113.63013,327,1826.22524
57.700203,329,1857.37326
115.80994,252,1857.604177
251.18018,463,1857.738045
302.98004,624,1857.831695
35.91027,305,1857.844013
116.42999,210,1858.218927
211.68951,511,1858.602448
-29.85,6,1858.630489
35.98015,257,1858.651479
149.63028,475,1858.747426
-22.420013,250,1858.757156
103.18007,236,1858.790688
6.680004,31,1858.876205
-4.9399967,42,1858.926316
7.680031,66,1881.286537
34.83001,132,1881.336124
282.4595,636,1881.391605
-4.379999,81,1881.408378
-5.369993,30,1881.472443
91.23998,295,1881.604084
19.780037,57,1881.651356
-17.630001,15,1881.670205
327.36075,426,1881.747896
19.370026,63,1881.747896
215.98973,270,1881.916877
176.4099,303,1882.235935
35.330025,183,1882.460594
21.890076,183,1882.481071
87.39,135,1882.533581
166.48958,268,1882.61429
118.119965,300,1882.639158
7.2800827,207,1882.705424
20.380028,99,1882.722886
-17.250002,27,1882.779803
-4.499981,78,1882.854989
-17.300014,109,1883.054995
37.22007,287,1883.06725
-33.14,141,1883.142953
-33.68,144,1883.371483
28.260098,167,1883.463926
10.839966,207,1919.027302
55.430046,261,1919.056156
57.289925,270,1919.206692
8.370068,102,1919.419945
147.01038,283,1919.507908
61.95999,198,1919.518012
146.7598,361,1919.809295
31.100075,222,1919.927225
105.56996,411,1920.100147
-4.739998,42,1920.100147
-4.4299984,51,1920.336967
-4.470007,66,1920.405413
159.33995,312,1920.503245
-17.570002,24,1920.511408
-17.82,9,1920.544523
-29.61,12,1920.565954
79.49996,477,1920.620603
63.929985,281,1920.708119
203.19992,333,1920.818888
89.89005,324,1945.692413
89.12997,254,1945.711571
8.580017,105,1945.837523
48.310043,135,1945.893612
-4.869997,60,1945.89861
-3.369997,165,1945.988116
7.1000137,45,1946.069566
47.87007,186,1946.65814
50.30007,399,1946.760743
60.800087,176,1946.793724
19.790028,81,1946.972637
65.92014,342,1946.977912
159.45006,345,1947.068697
-4.089987,300,1947.206672
21.030052,117,1947.22721
177.66055,444,1947.286323
161.53036,432,1947.578663
33.780075,117,1974.401189
-23.530014,214,1974.475421
78.04991,243,1974.57704
146.30008,321,1974.679162
88.849945,254,1974.824769
-4.269991,105,1974.860088
-31.83,72,1974.97865
-16.87,39,1974.996555
-12.670006,297,1975.035213
74.45,195,1975.155843
-35.18,84,1975.212943
146.89972,442,1975.470947
90.02005,326,1975.505321
19.810036,69,1975.757112
216.12971,345,1976.013431
-34.45,200,1976.080651
88.229935,279,1976.177156
31.310055,240,1976.191319
87.33004,160,1976.213327
63.819946,329,1976.445053
73.62009,147,2006.597144
141.68993,397,2006.644974
9.13002,129,2006.688436
35.380028,165,2007.120745
-34.280003,132,2007.240441
133.50998,360,2007.604753
-29.84,15,2007.666275
34.450066,135,2007.70677
68.48002,246,2007.767636
-29.01,102,2008.102835
104.469925,355,2008.157948
232.43985,558,2008.602809
81.90003,211,2008.640908
159.5402,333,2030.873496
-17.390003,27,2030.919951
-29.59,15,2030.92401
-17.89,6,2030.944029
-2.1800137,234,2030.958154
207.81036,612,2030.958154
60.010033,102,2031.145803
10.640041,213,2031.183399
7.770027,75,2031.210551
416.6312,808,2031.314721
-29.189999,78,2031.459468
55.340088,210,2031.71458
-29.88,9,2031.750031
59.45005,93,2031.835541
154.07013,399,2031.852994
88.74997,278,2031.96458
45.320007,72,2032.168861
48.560265,253,2032.229474
-29.87,18,2032.248053
-29.49,15,2032.312864
130.75986,345,2032.739805
204.70993,512,2058.226732
76.140175,287,2058.40536
173.64973,322,2058.429965
48.39,132,2058.514939
206.10979,374,2058.557697
180.89981,558,2058.636034
7.520008,48,2058.734148
-30.61,72,2058.786708
-4.930006,66,2058.89732
180.33969,466,2059.386012
151.8797,319,2059.516393
143.00015,188,2059.523931
30.210068,275,2059.523931
207.30962,493,2059.567105
61.590042,198,2059.614211
-31.57,63,2059.635068
-6.1600056,202,2059.729706
-4.7199993,55,2059.777322
8.390034,84,2059.84635
120.12991,369,2059.90738
-5.040003,42,2059.939089
34.490013,144,2060.094717
33.490078,102,2089.836401
75.929985,213,2089.930317
94.56006,164,2089.953474
-17.800001,12,2089.978217
-16.470016,123,2090.153333
7.7000313,59,2090.21161
-5.1299953,36,2090.294203
-29.9,6,2090.319683
121.93994,318,2090.450948
133.73999,321,2090.492127
21.15017,165,2090.647234
-17.37,39,2090.823803
204.97008,324,2090.866889
23.060047,129,2090.892811
-29.85,6,2090.916445
28.710045,171,2090.9531
246.19958,401,2091.168877
20.00002,75,2091.254131
-29.68,9,2091.297369
-29.51,32,2091.321258
205.7001,348,2091.327541
74.87998,241,2091.619588
48.05004,114,2091.862125
20.750027,111,2091.873074
-4.310011,63,2091.917213
-23.900003,127,2091.952636
36.349983,264,2120.944758
84.73992,368,2121.032362
19.560032,69,2121.221727
-6.5699863,162,2121.433374
34.60009,162,2121.442197
9.140091,156,2121.487347
-29.7,21,2121.520661
88.15001,186,2121.575849
194.17989,416,2121.612278
231.39993,400,2121.632199
-16.810005,45,2121.744816
33.8401,120,2121.888314
21.250008,222,2121.905251
48.000015,129,2121.9858
34.230057,147,2122.284554
104.15001,261,2122.483078
21.33004,129,2122.510015
42.270058,237,2122.520838
106.950226,339,2122.558922
-17.35,27,2122.658547
115.6602,185,2122.679182
103.91025,262,2123.020673
-16.18002,123,2153.399034
-15.790012,90,2153.417877
-29.95,6,2153.440259
209.64986,368,2153.475168
7.3900223,60,2153.704167
-24.270016,214,2153.878802
60.840034,126,2154.164433
157.72029,383,2154.188993
-29.73,9,2154.220351
148.26042,360,2154.288482
216.77,366,2154.345239
76.28998,312,2154.515083
130.07993,330,2154.644685
205.14032,323,2154.66108
130.75983,261,2154.881953
87.92002,171,2154.911908
21.630074,168,2155.327565
23.750137,246,2181.648007
60.660088,157,2181.67324
88.189896,282,2181.926664
155.62024,378,2182.00106
7.3200073,42,2182.078278
133.57085,474,2182.167738
100.44006,147,2182.216684
168.24008,456,2182.241236
-29.48,39,2182.374842
-17.25,27,2182.483781
-18.580004,123,2182.673002
34.580055,117,2182.973844
-4.600006,78,2183.003044
88.590004,237,2183.069931
256.1903,303,2183.247978
253.40976,555,2183.258576
-17.970001,9,2183.285685
148.68007,365,2207.119425
221.38017,573,2207.156076
88.13002,201,2207.204332
-29.25,45,2207.312777
61.450043,169,2207.322419
276.85077,562,2207.331753
-4.8199787,75,2207.51799
89.52006,325,2207.692647
204.45993,363,2207.927373
35.02999,147,2208.103673
118.85982,367,2208.146692
6.6700096,42,2208.303403
63.150032,310,2208.400292
-5.2300014,36,2208.546792
-5.1699924,45,2208.745749
151.73965,235,2208.977378
148.34975,417,2232.019297
-16.950003,42,2232.046288
73.27008,316,2232.349715
164.2403,518,2232.37058
265.14987,524,2232.405564
-5.1000137,113,2232.450542
310.60004,462,2232.503022
134.1,330,2232.601853
-17.350002,27,2232.611452
20.680012,76,2232.705577
-16.920006,84,2232.789557
47.690025,129,2232.85985
7.9200096,66,2233.044905
48.459976,198,2233.36673
156.19014,412,2233.571441
72.630005,213,2233.677619
-13.200031,207,2233.880495
159.65079,320,2233.898853
154.14989,569,2233.997118
186.70998,332,2261.897998
9.230083,138,2262.027732
-17.080006,45,2262.07296
294.4403,537,2262.392289
-16.710009,78,2262.410312
172.55011,331,2262.616097
-2.649992,191,2262.643008
116.30005,317,2262.886448
135.21005,344,2263.162874
7.3900223,72,2263.170823
20.750004,51,2263.372644
-29.85,6,2263.401193
23.78009,246,2263.42294
7.6200256,72,2263.459817
-30.949999,87,2263.859112
60.220116,141,2284.438931
-5.6499996,18,2284.505906
159.69014,366,2284.540812
173.90002,471,2284.721515
432.70032,564,2284.747043
7.8100357,75,2284.769532
9.550102,147,2284.797988
-17.340006,51,2284.905828
192.99057,483,2284.983335
-5.3099995,24,2284.999762
258.3705,705,2285.021649
19.670044,78,2285.096262
-17.820004,24,2285.115398
20.890053,102,2285.135925
-5.499996,33,2285.263825
174.60968,395,2285.36273
100.48009,165,2285.872596
117.29997,234,2285.881435
118.79007,349,2286.089451
221.28967,417,2286.100003
7.850048,79,2286.186965
-29.56,27,2286.192139
64.83992,332,2310.741169
236.73032,499,2311.390049
115.49994,252,2311.446303
-16.690002,51,2311.653468
102.60005,300,2311.738182
103.30017,306,2311.757787
251.13062,558,2311.886064
19.740063,81,2311.970966
8.580006,57,2311.979635
7.650032,69,2312.17015
304.52988,758,2312.316876
-1.6300144,251,2312.431504
167.33047,576,2312.565686
-5.1000004,33,2312.729359
252.1001,489,2312.754136
-5.149996,33,2335.763626
60.64003,116,2335.835912
35.36016,185,2335.873986
32.540062,78,2335.933241
-17.700003,27,2335.97095
-29.85,6,2335.99275
174.46004,279,2336.046921
117.78021,327,2336.206444
145.13983,255,2336.236584
34.040062,117,2336.248629
220.89021,411,2336.298322
-17.060001,33,2336.423573
76.160065,231,2336.603332
10.120087,204,2336.80435
75.63001,261,2337.23066
65.350006,363,2337.2847
-17.52,19,2337.36354
33.80005,93,2337.61342
-29.78,9,2360.756563
295.87027,430,2360.972919
-29.68,9,2361.007157
150.30023,438,2361.0338
334.28052,549,2361.213671
29.04015,201,2361.296004
105.41016,381,2361.445415
-2.7000084,192,2361.57405
20.050053,90,2361.624866
176.02022,489,2361.69591
256.61987,552,2361.763431
-16.46001,72,2361.887933
-17.080002,30,2361.893656
18.240108,208,2361.927461
34.450058,148,2362.097495
33.660137,150,2362.354634
8.209995,69,2362.410933
87.86007,154,2362.566711
34.06002,153,2362.566711
-16.950003,42,2362.731639
-29.33,63,2362.812415
219.6202,468,2390.982375
10.070152,180,2391.068957
118.23982,291,2391.077626
9.070049,105,2391.083914
48.69999,227,2391.202664
-4.5799923,66,2391.333681
195.82959,573,2391.606312
-32.550003,200,2391.743165
32.920044,69,2391.883242
60.540108,144,2391.888091
74.48008,185,2391.918677
153.48036,595,2391.9938
220.1298,333,2392.065527
-4.4900017,82,2392.110579
34.93004,141,2392.530398
127.530014,390,2392.661694
86.78001,189,2392.695007
176.12047,402,2392.700267
-33.670002,200,2392.909645
77.31,222,2392.935182
90.12997,255,2422.351019
122.880035,159,2422.557626
115.10014,189,2422.64787
-2.7400074,99,2422.778273
131.75981,289,2423.080794
117.48987,339,2423.114484
100.2901,141,2423.330856
34.780136,356,2423.5357
61.14006,174,2424.061846
75.02998,242,2424.075932
111.19005,354,2424.093882
45.650024,171,2442.731849
-29.66,12,2442.775644
66.98014,450,2442.849122
7.4200134,57,2443.069896
457.6306,868,2443.111444
75.20005,192,2443.266704
186.5995,685,2443.341351
-28.869999,78,2443.561862
76.019966,274,2443.595073
263.43024,525,2443.648884
173.29008,339,2443.84484
-16.880009,90,2443.959832
16.940197,302,2443.965793
100.31996,147,2444.305036
8.630005,84,2444.32491
-17.52,24,2444.419739
34.560112,150,2444.497038
-16.670002,39,2444.654076
116.73982,248,2444.657679
112.3799,323,2444.691916
-17.800001,12,2444.739553
191.40002,439,2472.337785
102.54004,432,2472.354034
-4.500002,54,2472.35914
7.0200195,42,2472.494103
46.329994,72,2472.498695
105.81009,261,2472.512896
7.7200165,62,2472.743962
143.14003,191,2473.10497
49.56002,204,2473.164515
51.380028,297,2473.718642
277.8195,481,2473.723731
36.640076,177,2473.835144
7.1400146,60,2473.970417
-5.0499916,33,2473.974946
174.59052,543,2474.104726
-15.550014,250,2474.201961
-17.080002,35,2474.251365
103.41008,435,2474.277221
-29.81,12,2474.306437
176.57007,379,2474.312008
32.970036,69,2498.974783
398.0103,671,2499.246555
188.68002,288,2499.290329
159.05008,290,2499.519009
102.860214,291,2499.519009
7.530014,75,2499.832559
34.7601,164,2499.892472
127.11006,342,2500.051046
211.79996,381,2500.10819
104.170105,307,2500.156983
-16.710014,108,2500.312594
62.99015,291,2500.43925
46.43003,88,2500.458702
-17.18,24,2500.569788
-33.990005,200,2500.66765
33.350063,96,2500.755129
-17.82,9,2500.81615
-4.8099937,39,2527.355206
131.57993,232,2527.429157
241.18011,578,2527.45002
9.870022,130,2527.525092
169.58997,405,2527.593879
74.2401,165,2527.720416
-4.270006,48,2527.769832
60.40004,141,2527.95767
131.24028,217,2528.163027
-17.440002,36,2528.294069
35.110016,165,2528.332737
136.24977,394,2528.397465
186.22977,466,2528.401793
-18.02,9,2528.431515
22.270107,186,2528.456985
203.7897,311,2528.695824
61.039993,153,2528.900428
21.060055,117,2528.933805
384.80972,461,2556.524215
175.06017,327,2556.534056
-4.5799828,51,2556.745912
-17.080002,166,2556.896274
233.4498,339,2557.022075
125.73001,263,2557.094093
-29.56,12,2557.14138
37.330048,243,2557.246183
-31.83,102,2557.31179
176.58057,393,2557.316853
177.6599,387,2557.32602
130.63034,202,2557.377245
-0.629982,54,2557.527294
86.72004,229,2557.676006
160.54007,281,2558.537563
-29.64,15,2558.650183
-29.92,3,2558.673971
-29.73,9,2558.741891
45.360016,223,2558.916565
105.56001,321,2583.628024
33.27023,381,2583.681689
6.8000145,39,2583.772881
-29.92,3,2583.785477
-5.229992,66,2583.838981
-18.61,90,2583.838981
155.10005,399,2584.102502
254.74051,483,2584.213967
192.51978,559,2584.23185
-16.270014,114,2584.265406
35.890022,159,2584.385864
21.620068,201,2584.920339
37.739983,351,2585.060952
252.7804,751,2585.384672
21.570065,143,2585.523512
175.6703,304,2609.514363
133.65015,461,2609.561537
-17.15001,61,2609.621022
170.91045,390,2609.666815
178.02989,391,2609.685606
8.040001,60,2609.831693
46.840034,93,2609.891332
173.46014,248,2609.901786
61.550003,177,2609.942431
256.08005,465,2610.016931
-17.18,30,2610.08303
35.44001,171,2610.37067
7.5600815,88,2610.386309
45.63005,84,2610.426958
34.080086,123,2610.435741
-17.990002,6,2610.459693
88.40999,168,2611.04008
-31.67,200,2611.199014
20.160057,84,2611.393681
419.72058,481,2611.452986
117.54004,261,2611.518618
268.87003,426,2641.387101
134.00989,468,2641.391961
43.67016,306,2641.450936
-18.64,87,2641.562154
135.54013,478,2641.615101
60.210007,124,2641.822674
59.750046,87,2641.93528
-9.099953,144,2641.965734
7.1200066,42,2641.982311
-17.92,9,2642.000314
48.949974,206,2642.061137
-4.76,39,2642.149138
21.300053,118,2642.379553
118.42992,250,2642.479738
-17.080002,30,2642.583715
157.61038,489,2643.005888
-17.560001,18,2643.081635
20.850105,129,2643.094349
130.4698,302,2643.128193
178.06989,469,2643.128193
-29.71,12,2643.145046
133.09012,342,2667.540379
178.17021,654,2667.640333
117.689926,358,2667.683947
-15.710011,113,2667.692242
47.580032,130,2667.795142
-17.84,172,2667.987056
-29.73,9,2668.020912
236.77975,414,2668.146306
-18.29,186,2668.374401
-32.91,178,2668.397021
83.059975,255,2668.533776
190.55981,348,2668.654148
131.15012,288,2668.917122
15.960148,159,2668.975349
35.30002,161,2669.007316
-5.5199986,45,2669.162346
145.57014,272,2669.218962
144.73999,311,2669.254414
6.0000267,198,2669.349255
33.330067,96,2697.570682
19.220074,148,2697.583833
264.35056,492,2697.594799
-4.2300034,54,2697.78669
-17.510002,18,2697.853917
24.640171,315,2698.122345
-3.3700142,150,2698.135189
129.82993,250,2698.171544
73.240036,120,2698.297787
74.81,193,2698.315139
365.47,478,2698.467712
8.140018,72,2698.583695
47.35005,138,2698.688905
248.02997,456,2698.893478
61.900093,222,2698.981574
88.659996,179,2699.185575
150.99036,501,2699.225728
47.04003,96,2699.289526
-29.88,9,2699.328064
132.23001,306,2699.342535
7.3600235,48,2699.405845
-5.130003,36,2727.897947
20.60004,72,2728.089562
116.230316,393,2728.287122
19.830036,72,2728.377225
87.18995,166,2728.417562
-34.560005,200,2729.019466
47.910027,192,2729.143651
331.00027,603,2729.403045
318.53043,602,2729.519535
47.37005,108,2729.614195
255.25027,507,2729.672889
295.01016,452,2729.695095
-5.090002,33,2729.752225
-18.070002,9,2729.793611
238.71976,390,2751.60253
267.50003,686,2751.816169
-29.81,12,2751.863165
33.430035,132,2751.88795
76.120056,217,2751.960929
-20.12001,129,2751.970737
280.4702,377,2752.263298
33.05005,86,2752.314806
104.689926,246,2752.33571
-17.690002,21,2752.423946
145.68011,330,2752.545342
-29.59,15,2752.606267
172.01987,285,2752.772242
88.97013,223,2752.896994
139.32002,252,2752.9097
246.27002,316,2753.223594
62.22007,228,2753.241145
-29.66,12,2753.300388
88.01996,231,2753.314999
-29.78,9,2753.360548
20.55009,115,2753.433236
142.85008,191,2753.442872
47.29,132,2753.498505
-17.050003,32,2753.503514
7.6400146,120,2783.380893
9.830006,66,2783.400973
8.790005,111,2783.555805
139.13979,369,2783.60331
-4.849991,168,2783.725709
-29.22,75,2783.838665
76.71996,204,2784.159848
48.110016,174,2784.262799
170.62971,240,2784.274801
34.400055,129,2784.331486
-17.54,24,2784.35885
222.91983,381,2784.419842
293.71033,538,2784.576169
9.050049,113,2784.609695
148.09998,414,2784.674692
9.430004,129,2784.803977
54.6101,175,2785.044023
9.030041,108,2785.052041
173.0799,311,2814.506376
171.43016,295,2814.506376
-29.78,9,2814.545307
235.28012,557,2814.825865
121.0701,359,2814.910839
102.03003,247,2814.927978
158.72002,259,2814.968846
-5.0099983,39,2814.981502
71.84996,129,2815.061755
-17.110004,38,2815.071116
143.23988,390,2815.269423
293.79987,434,2815.328675
155.55994,208,2815.357023
8.48,123,2815.766534
87.430016,198,2815.78175
33.999996,118,2815.801204
184.83012,217,2815.948661
20.670002,60,2816.001599
-5.3499947,63,2816.260861
187.98032,338,2844.592168
60.180016,135,2844.614492
-17.39,21,2844.681216
115.85014,288,2844.815754
158.94066,444,2845.132895
48.249985,276,2845.285696
51.390007,208,2845.630854
63.0102,252,2845.685146
61.45002,154,2845.825765
187.53964,276,2845.86209
348.82,588,2845.868165
129.73003,246,2845.933303
230.97995,398,2845.988203
-29.22,33,2846.001129
7.99004,85,2846.001129
33.600094,270,2846.439394
42.68,186,2846.466015
-5.380001,21,2846.527997
-20.010002,73,2875.056517
76.28004,234,2875.060939
-5.6599903,69,2875.315203
-16.91,48,2875.492652
79.180016,353,2875.627691
-17.020004,37,2875.788219
7.8200226,72,2875.793837
276.16992,442,2875.83748
77.420105,403,2875.847616
-29.88,9,2875.880114
149.08003,487,2876.148864
-5.149992,48,2876.349055
245.25046,529,2876.379492
-29.73,9,2876.388555
48.05011,186,2876.647067
-32.61,200,2876.656412
209.28944,503,2876.767306
145.33983,270,2876.962544
-33.43,78,2876.994667
88.46003,258,2901.612855
175.1706,603,2901.68764
48.020073,186,2901.850034
159.75987,351,2901.965713
47.670067,298,2902.001265
222.81079,500,2902.075964
-24.770012,111,2902.094132
128.06963,336,2902.240729
73.149994,107,2902.244948
67.240005,291,2902.266126
6.5400047,30,2902.359861
-16.330013,105,2902.367914
-5.3899956,27,2902.466584
7.520012,57,2902.493115
6.7900124,30,2902.589046
-17.25,27,2902.601575
75.140045,156,2902.806054
9.540001,120,2902.814828
-17.170002,39,2902.845073
-17.3,22,2902.894192
86.81005,123,2902.949205
215.53995,327,2902.964958
-4.5899906,42,2902.97979
-29.86,12,2902.995445
139.04984,264,2903.124066
-12.899984,45,2903.155735
-4.3799896,66,2903.255825
-17.160002,33,2903.288044
86.22008,174,2933.326286
164.10011,420,2933.478914
129.68001,207,2933.587105
73.94003,170,2933.59909
-4.750002,45,2933.755546
169.99994,390,2933.837388
-29.83,9,2933.873652
160.49957,267,2933.927334
114.590164,399,2934.07906
20.840042,90,2934.101683
61.23008,150,2934.611833
328.9304,564,2934.62504
19.320011,198,2934.830544
162.26007,426,2934.893448
-5.2700005,24,2934.930774
128.51013,297,2958.085602
120.840195,455,2958.225607
159.3197,516,2958.580812
73.64001,141,2958.63946
162.79996,465,2958.698258
130.56998,210,2958.773998
35.210144,281,2958.796935
76.640114,294,2958.836647
90.24004,228,2958.884678
7.1000137,39,2958.999733
20.09002,72,2959.190382
7.3300285,51,2959.214543
186.7704,243,2959.22381
35.58001,213,2959.580547
110.59985,241,2959.586121
144.18004,198,2959.594139
116.54021,204,2959.637758
8.300026,84,2959.921498
-17.71,13,2959.972142
63.62001,210,2960.037126
205.68979,384,2989.949428
203.6097,282,2990.085667
72.860054,108,2990.128946
8.340027,97,2990.148803
146.55005,318,2990.208062
65.81008,267,2990.34713
186.58006,279,2990.400125
70.130104,279,2990.442144
59.660057,102,2990.496473
-17.51,18,2990.508337
-4.5499935,63,2990.629893
101.96016,174,2990.720846
7.5600243,63,2990.734092
46.34002,177,2990.866325
-7.689974,197,2990.880599
102.73009,231,2991.231742
-35.070026,187,2991.363934
-29.13,39,2991.383164
34.51011,141,2991.419171
87.22007,138,2991.419171
247.92014,402,2991.472914
117.18001,222,2991.615106
-4.99,42,2991.652417
19.94004,66,2991.700447
60.99005,141,3024.109368
88.50998,183,3024.303283
160.03995,291,3024.413112
129.17012,240,3024.451354
-4.739992,42,3024.602807
167.20029,569,3024.621707
148.54996,339,3024.638141
21.470005,69,3024.852646
300.78946,586,3024.870139
207.97975,451,3024.987911
91.81003,280,3025.436073
48.940063,219,3025.440314
146.06961,309,3046.527141
144.5003,474,3046.646197
62.3901,288,3046.7347
-17.060001,65,3046.760159
-29.78,9,3046.793394
-17.84,6,3046.817611
160.30995,334,3046.884269
46.800117,181,3046.88932
19.960037,69,3046.983518
170.99994,207,3046.983518
7.3300285,49,3046.992003
291.18042,542,3047.079583
-28.98,44,3047.148307
145.23042,434,3047.400159
-17.810001,18,3047.470566
87.23001,132,3047.489801
60.13009,120,3047.53618
92.65994,258,3047.6047
7.070015,42,3047.651101
20.960148,155,3047.738323
33.530037,78,3047.770821
89.68011,252,3047.83942
147.91003,283,3047.967347
