Adım	Kırmızı	Sarı	Skor
105520	2	0	2
105720	3	0	3
106008	0	0	0
106320	3	0	3
106400	2	0	2
106456	0	1	1
106504	4	0	4
106560	1	0	1
106848	1	0	1
107200	1	0	1
107752	1	0	1
108168	4	1	5
108448	1	0	1
108568	2	0	2
108816	2	0	2
108848	1	0	1
108944	0	0	0
109056	4	0	4
109208	4	0	4
109784	2	0	2
110456	2	0	2
110568	1	0	1
110672	3	3	6
110792	1	0	1
111048	3	0	3
111240	2	0	2
111616	1	1	2
112064	2	1	3
112648	0	0	0
112656	7	3	10
114056	3	1	4
114120	7	0	7
114160	4	0	4
114224	2	0	2
114728	5	1	6
114928	1	0	1
114936	2	0	2
115072	8	0	8
115448	1	0	1
115520	0	0	0
115792	1	0	1
116072	4	1	5
116080	2	1	3
116456	2	0	2
116928	1	0	1
116976	0	0	0
117320	4	0	4
117368	0	0	0
118312	5	0	5
119128	1	0	1
119232	4	1	5
119472	6	1	7
120280	12	2	14
120352	7	1	8
120688	0	0	0
120840	9	1	10
120920	1	0	1
121032	0	0	0
121112	1	0	1
121144	10	1	11
121336	0	0	0
121360	5	0	5
121472	4	0	4
121536	1	0	1
121872	6	1	7
122712	4	1	5
123280	6	1	7
123312	5	0	5
123472	1	0	1
123856	0	0	0
123952	3	0	3
124304	4	0	4
124384	1	0	1
124472	9	0	9
124528	4	2	6
124568	0	0	0
125840	2	1	3
126072	8	3	11
126160	3	0	3
126232	11	0	11
126392	4	0	4
126656	3	0	3
126704	0	0	0
127120	2	0	2
127888	1	0	1
128032	7	2	9
128040	4	0	4
128072	1	0	1
128448	12	0	12
128736	6	1	7
128800	1	0	1
129040	3	0	3
129064	8	1	9
129400	1	0	1
129408	2	0	2
129552	2	0	2
130480	9	0	9
130568	4	1	5
130576	10	0	10
130920	6	1	7
130936	5	0	5
131176	5	0	5
131536	3	0	3
131904	3	0	3
132960	11	2	13
133048	6	0	6
133168	4	0	4
133784	7	0	7
134312	10	0	10
