#{"t_start": 1781355910.9203148, "env_id": "None"}
r,l,t
-3.4199848,134,1082.988535
-46.779972,170,1083.073201
-13.620003,250,1083.262539
-15.680018,210,1083.530061
-27.189999,200,1083.560901
64.220024,506,1083.733858
-4.5000134,60,1083.751492
-28.91,78,1083.842347
-29.8,36,1083.879814
-17.430008,60,1083.955938
-14.180021,250,1083.969887
12.59016,304,1084.083845
35.96016,396,1084.122219
-29.92,18,1084.194953
36.970253,344,1084.261811
23.180141,288,1114.81412
-17.440002,96,1114.831201
-29.1,66,1114.933019
9.710018,177,1115.080446
-26.85,200,1115.131909
-27.18,200,1115.630673
-24.289999,181,1115.665255
-29.76,12,1115.67753
-30.05,6,1115.702036
-29.6,36,1115.804124
-0.039978027,270,1115.815332
10.490101,350,1115.842837
-25.560001,200,1115.874961
-2.1299667,275,1115.939465
-15.5800085,250,1116.119945
52.000076,408,1116.188336
-14.740011,149,1116.445398
-26.86,162,1116.539511
-27.630001,200,1116.630721
-2.9100056,219,1116.756267
-29.26,72,1116.80393
-16.770004,99,1147.32784
-0.5999565,300,1147.342809
-29.98,139,1147.360362
24.79026,400,1147.477103
-13.940029,250,1147.815579
38.12023,398,1147.839846
-25.450005,200,1148.041879
37.09008,443,1148.050225
-29.93,19,1148.110575
-13.140011,242,1148.174832
-0.5899601,270,1148.261612
76.54987,481,1148.496302
-14.59001,187,1148.515715
-26.93,200,1148.539738
-16.53001,84,1148.585901
-28.42,54,1148.795509
-13.57004,241,1175.019291
-4.1699867,130,1175.075122
-15.850008,102,1175.456248
-14.050037,250,1175.617917
25.56018,370,1175.644788
-27.59,200,1175.689168
-29.33,54,1175.689168
11.360134,312,1175.839983
122.380066,602,1175.849549
24.870174,400,1175.855568
-27.16,198,1175.935213
-16.050003,108,1176.09215
-29.019999,200,1176.521998
-14.740024,250,1176.788954
-27.6,200,1176.987272
34.91005,256,1176.997185
35.129967,239,1177.002083
-1.349966,270,1177.072148
23.950043,289,1177.214423
37.790154,406,1205.592528
22.31017,174,1205.805409
-27.06,200,1205.907355
-14.150027,250,1205.927117
-28.99,200,1206.016075
-13.70001,234,1206.030095
8.270012,78,1206.087959
21.200096,270,1206.20749
-4.750002,78,1206.319258
35.820053,420,1206.334847
-27.83,120,1206.550938
-25.970001,200,1206.681863
-27.1,200,1206.701213
-9.039886,301,1206.728841
12.039997,180,1206.927922
-1.3900146,300,1207.192344
-25.970001,200,1234.250889
-1.8599548,300,1234.399328
-0.5799713,300,1234.414328
-17.430002,45,1234.572866
-14.500022,250,1234.580477
11.570152,320,1234.784772
-48.229973,170,1234.855284
11.530102,350,1234.916842
-1.2199593,300,1234.942024
8.320007,132,1235.060825
-1.7900028,300,1235.211024
-14.650027,227,1235.249128
-4.069998,119,1235.402326
-28.86,54,1235.442866
24.470276,318,1235.889782
25.620235,364,1263.255198
-16.310009,108,1263.269464
-2.0099964,300,1263.285054
-14.12002,250,1263.427109
-29.36,42,1263.431514
38.16993,382,1263.466724
25.429989,312,1263.610548
64.02991,439,1263.933063
77.67981,540,1263.940834
-27.79,200,1264.139626
-2.819992,300,1264.335578
-16.040007,250,1264.356993
-15.530029,225,1264.419091
14.399982,212,1264.711627
25.540257,396,1264.883601
-30.23,200,1264.896374
-30.05,6,1264.921434
75.749985,340,1291.012422
-13.850023,250,1291.085367
92.6199,558,1291.10082
-28.74,54,1291.299645
-9.01996,320,1291.36903
12.730175,320,1291.431414
-26.770002,200,1291.460939
-23.920002,257,1291.486036
-15.460003,72,1291.697756
-0.1400032,300,1292.135533
42.379997,328,1292.334196
63.910072,315,1292.526186
96.389854,575,1314.898672
24.200245,400,1314.934578
24.930122,401,1315.036043
46.050133,481,1315.382161
76.31004,360,1315.590289
-4.30999,99,1316.052662
120.42053,598,1316.167525
-27.54,200,1316.292883
38.280174,315,1316.304862
-29.63,24,1316.422412
91.61006,445,1316.439501
78.52993,432,1316.830858
95.51988,620,1317.071513
136.72012,555,1340.865158
38.59005,312,1340.935828
11.9300995,327,1341.209494
-14.750021,250,1341.22682
49.899918,369,1341.26185
24.830261,354,1341.306664
-28.73,54,1341.530897
67.18994,527,1341.726952
51.759834,330,1341.776341
-3.9200115,150,1341.910811
11.10001,306,1342.234078
77.520065,345,1342.329096
-3.6500034,121,1368.230752
35.550056,247,1368.321138
-3.8300018,132,1368.356965
24.410263,369,1368.624534
146.39015,486,1368.804378
30.910316,388,1368.886667
-3.409996,174,1369.105874
39.240128,419,1369.181022
21.680115,209,1369.211271
120.85994,595,1369.236908
62.13006,320,1369.573554
10.31002,144,1369.868921
10.92017,294,1370.170974
35.02014,234,1370.260828
24.860275,366,1398.321712
53.09986,419,1398.367451
64.59006,379,1398.799118
-3.579979,186,1398.929608
120.20044,485,1399.182973
-28.39,200,1399.219319
45.649925,427,1399.433439
-3.2299995,168,1399.953177
78.549866,429,1400.082501
-14.700027,247,1400.272276
-27.470001,200,1400.314948
123.94014,614,1400.665426
-27.210001,138,1426.070761
92.019936,558,1426.211121
80.14003,523,1426.604644
61.860138,296,1426.641719
75.830086,246,1426.780652
60.27999,150,1426.888915
177.97011,677,1427.193977
-14.930012,250,1427.204608
-15.400011,114,1427.318606
99.050186,429,1427.852043
78.54992,488,1427.858202
20.000069,135,1427.936341
-29.95,6,1427.966083
36.750114,336,1428.196102
13.58012,350,1428.227768
7.7900352,90,1455.808145
63.25997,360,1455.975037
11.240116,310,1456.03476
-3.119976,180,1456.563392
105.23988,445,1456.609833
36.23001,336,1456.757252
65.089966,339,1456.778028
-17.320002,42,1456.943776
-16.560007,78,1456.957149
22.83022,336,1457.120813
87.93999,300,1457.341103
7.910019,96,1457.390818
-16.570011,74,1457.452796
65.10995,468,1457.687152
-4.2400055,102,1457.919094
20.370018,60,1457.960783
48.97004,264,1482.538969
67.14983,491,1482.543549
22.180092,228,1482.752548
126.39006,436,1482.835658
9.830055,168,1482.944392
33.73009,131,1482.991162
60.130013,150,1483.288873
60.949966,548,1483.412106
-0.77996635,263,1483.474452
-1.3799744,245,1483.88797
120.900085,438,1483.963116
61.170082,258,1504.396575
209.3599,699,1504.406063
89.67993,305,1504.519155
21.060062,190,1504.59212
37.530083,450,1504.602277
82.0398,520,1504.773024
62.339996,288,1505.12253
61.93998,185,1505.216892
-27.53,200,1505.512611
61.690018,259,1505.797392
232.3505,692,1506.180901
34.670044,232,1506.244596
35.710175,372,1506.269723
118.10991,414,1506.342286
76.31001,228,1533.697531
47.96,216,1533.854849
8.960182,198,1534.1204
104.90999,450,1534.277039
-16.880001,60,1534.355824
138.43048,614,1534.529179
-16.560001,78,1534.575574
65.04001,331,1534.651873
102.84003,343,1534.748483
-17.260004,48,1534.923744
-16.610008,78,1534.938645
-7.9899216,320,1535.055942
95.510086,554,1535.393733
121.15987,494,1535.516029
77.179955,336,1556.632388
63.95999,432,1556.793858
-5.620001,30,1556.895783
80.05008,449,1557.040581
38.840065,409,1557.210898
79.39009,421,1557.262996
50.189957,320,1557.351706
121.36023,498,1557.653387
39.249992,403,1557.779521
24.03022,262,1557.979588
41.540085,216,1558.07433
48.430107,236,1558.089391
133.23012,426,1558.126326
-10.560003,143,1558.201416
22.32016,192,1581.935209
-15.30001,162,1582.014953
-21.280025,244,1582.462965
-3.2599792,133,1582.472571
34.39,126,1582.52904
129.06995,618,1582.628239
75.64001,276,1582.725866
22.380096,162,1583.244341
52.71994,467,1583.496398
164.81053,686,1583.57194
-8.449974,320,1605.632082
119.359985,571,1605.637505
-0.5099735,295,1605.773821
46.590065,113,1606.094715
126.990326,469,1606.395
60.89006,342,1606.443134
9.340019,302,1606.568854
12.710037,321,1606.587211
177.59036,696,1607.152794
12.340088,350,1607.196154
35.410103,228,1607.316808
23.760056,252,1607.582316
49.639946,258,1607.590324
-5.0300026,48,1627.742106
20.740032,186,1627.986456
88.96007,246,1628.100941
162.93976,536,1628.163633
153.79012,697,1628.316089
-17.030005,60,1628.36125
10.030037,187,1628.399977
35.930054,240,1628.41261
159.71977,376,1628.521116
8.420013,132,1628.577098
7.2400055,60,1628.66395
209.30997,625,1628.809368
21.730038,152,1629.118507
34.509987,119,1629.309452
10.610157,252,1629.41139
76.869995,414,1657.926857
-0.96997833,300,1658.216264
57.79017,418,1658.4334
69.46998,304,1658.720102
34.60018,270,1658.843783
-3.989994,95,1658.852569
22.510147,234,1658.919201
162.1599,576,1659.026402
175.67981,516,1659.052085
15.130009,138,1659.437025
33.980072,146,1659.678313
22.860065,186,1659.757722
-4.080002,96,1659.933552
-29.57,18,1660.028192
10.250034,240,1660.185079
20.340038,60,1682.305465
197.14003,677,1682.459666
105.240265,403,1682.524539
73.55006,138,1683.081269
153.3302,713,1683.177239
41.470024,377,1683.235087
35.78003,280,1683.635982
116.099945,336,1683.710408
197.19984,726,1683.80165
128.67996,488,1684.013215
187.36998,631,1706.506063
-16.9099,279,1706.602407
11.270157,306,1706.615321
-17.170006,42,1706.767774
-1.3100109,162,1706.838058
90.69002,324,1707.312626
47.990005,216,1707.355958
133.91022,471,1707.431044
48.85005,157,1707.476325
105.97034,457,1707.747776
35.720078,258,1707.838275
22.020077,248,1708.381908
92.28986,450,1708.492927
75.27004,278,1733.410563
-4.2500114,66,1733.454376
164.04071,656,1733.459511
23.440231,292,1733.51724
22.880077,198,1734.267296
202.13997,405,1734.281487
72.909904,408,1734.386304
23.720253,285,1734.518701
-4.4599953,74,1734.844694
162.84021,662,1735.033408
61.270042,186,1735.108486
104.64003,431,1735.371355
135.67001,429,1735.434624
105.699936,482,1735.724869
37.24005,327,1763.162765
-27.61,200,1763.225002
-29.58,24,1763.252113
132.33992,460,1763.5913
68.77002,370,1764.167667
92.2699,504,1764.248633
76.34002,391,1764.440732
102.69003,333,1764.542151
163.53041,564,1764.719412
36.53002,323,1764.882302
61.340042,198,1785.239913
-1.9800053,168,1785.394162
203.9408,550,1785.449905
74.230064,141,1785.480297
173.39008,722,1785.707206
76.55008,368,1785.810709
10.560017,204,1786.64742
122.70999,576,1787.199352
210.95071,727,1806.006039
91.05985,455,1806.142657
-5.310005,42,1806.171546
178.23012,534,1806.312632
162.13026,566,1806.580557
63.05004,229,1806.71054
170.82013,528,1806.776131
162.59973,611,1806.80813
19.530052,90,1806.956119
119.05002,412,1807.031493
47.489952,144,1807.309324
89.26001,300,1807.465184
-16.84003,233,1807.581427
35.400055,192,1807.648887
59.050224,384,1807.648887
22.860107,189,1807.711743
-17.470003,44,1807.814348
36.57007,291,1807.883229
20.50005,118,1832.541984
-4.3700085,96,1832.585784
120.73987,531,1832.67619
8.630085,168,1832.768398
73.430046,284,1832.986896
-4.2699947,90,1833.060712
21.530079,177,1833.128577
140.24019,392,1833.210324
19.360046,249,1833.451662
4.030262,307,1833.482511
49.50003,324,1833.850528
-15.7000065,73,1834.135495
47.77001,192,1834.229849
-0.04998398,300,1834.290023
31.370136,359,1855.252327
19.88004,102,1855.402902
211.15005,624,1855.502071
47.850075,348,1855.65062
34.62005,150,1855.71171
-29.72,18,1855.715892
20.19006,114,1855.904819
9.540066,210,1855.985594
174.05003,564,1856.048084
100.52005,536,1856.104212
-3.7399883,66,1856.361977
33.50012,151,1856.486073
-17.320004,42,1856.649333
135.15988,442,1856.763722
92.16993,369,1877.448702
76.16002,294,1877.517062
92.57006,487,1877.553379
-17.150002,48,1877.713971
-29.89,15,1877.764488
52.97992,472,1877.80069
20.940033,138,1877.912098
-4.9599857,54,1877.97835
105.040054,402,1878.142027
-32.07,123,1878.170124
43.49006,288,1878.507993
225.9413,645,1878.680813
145.9004,501,1878.774635
35.160034,195,1878.887305
-15.920021,166,1879.117889
8.090076,130,1879.153357
62.99005,278,1879.161369
133.0699,369,1902.865986
7.6700134,93,1903.019423
-16.650005,87,1903.044172
20.390041,232,1903.184813
162.51001,524,1903.360382
185.97987,300,1903.520969
-15.390019,159,1903.575735
60.91005,153,1903.575735
-17.640007,33,1903.634346
129.62013,243,1903.720721
-28.519999,81,1903.837965
34.74002,135,1904.007416
20.780102,169,1904.173368
177.7109,462,1904.300658
-29.45,45,1904.484561
303.55023,1090,1904.514415
-29.98,9,1904.523695
11.440216,254,1927.834337
45.90001,76,1927.890468
148.56068,494,1927.999969
9.100006,270,1928.10047
62.010017,237,1928.177218
22.35001,105,1928.299076
93.590096,536,1928.366013
-17.69,21,1928.446572
143.78015,299,1928.763303
218.67032,544,1928.831558
49.67009,286,1928.961877
9.26009,142,1929.019274
8.410011,228,1929.090334
-14.400013,123,1929.256919
10.380054,321,1929.285333
-4.430008,63,1929.342257
1.1100464,140,1929.535875
7.930027,156,1956.327206
8.960087,162,1956.604256
176.68991,527,1956.63983
102.94997,252,1956.720909
51.210007,349,1956.844248
149.28996,555,1956.95732
33.75008,114,1957.356564
118.540115,390,1957.389127
7.730011,46,1957.575523
49.050034,231,1957.617996
-2.4199467,256,1957.764201
47.39009,186,1957.80138
74.59004,273,1957.933775
148.90038,442,1958.207609
73.36007,165,1958.282994
9.97007,171,1983.219999
101.04007,208,1983.378219
10.000034,147,1983.506304
8.320065,102,1983.736761
323.72986,970,1983.929032
62.14003,337,1983.947249
92.69991,471,1983.993448
192.14995,471,1984.168312
7.9300346,111,1984.332857
-4.130001,114,1984.365558
63.329956,362,1984.54386
20.620022,87,1984.71151
53.100136,470,1984.768847
36.440063,276,1984.781538
-15.770014,129,1984.844613
-10.129959,290,2009.395042
10.930183,219,2009.490307
77.30001,372,2009.522661
-17.580002,30,2009.60677
265.1608,539,2009.638859
49.909935,274,2009.99223
-4.2899857,177,2010.193437
120.35989,385,2010.282952
-17.050001,57,2010.417326
162.82025,403,2010.433301
118.19003,337,2010.722039
66.66008,478,2010.74537
-4.3399887,117,2010.787085
21.450047,135,2011.032043
38.97007,390,2032.874752
-2.8899765,132,2032.986076
144.74054,498,2033.236588
11.600033,234,2033.299747
121.67978,461,2033.464303
115.5999,306,2033.569976
83.939926,411,2033.684885
49.429947,204,2033.720232
23.840172,326,2033.89608
50.269882,306,2034.417624
92.36992,377,2054.514632
49.890038,303,2054.545236
64.48013,366,2054.616217
103.759964,390,2054.669631
177.8299,500,2054.681196
178.9897,618,2054.681196
-29.85,6,2054.706281
104.770065,373,2055.254343
-2.670023,165,2055.258833
49.21003,186,2055.282791
177.14038,632,2055.327059
75.530045,297,2055.626379
-16.540014,111,2055.715467
-4.779991,51,2055.840141
-33.22,165,2055.970083
-17.870016,174,2056.062269
117.220276,353,2056.062269
20.87006,99,2056.138238
-29.1,36,2082.256074
3.1500778,255,2082.352839
-4.339985,87,2082.364849
-29.18,39,2082.498889
59.650055,114,2082.548275
105.21991,465,2082.567951
8.420063,124,2082.661817
87.760086,222,2082.770343
8.780003,117,2082.818338
-3.4200153,108,2082.917099
-15.270017,117,2083.091898
62.4,235,2083.134492
13.440041,168,2083.174687
-29.93,9,2083.210012
-3.8000069,90,2083.247016
6.8400116,45,2083.302839
7.520031,72,2083.540228
21.480156,192,2083.553072
11.030018,215,2083.598775
-29.97,3,2083.610492
7.690029,75,2083.619505
158.78008,288,2083.679919
-37.340004,45,2083.74224
274.0106,822,2083.788253
47.280106,189,2083.85839
87.62005,189,2083.996202
-28.869999,78,2116.065141
-23.090014,117,2116.090253
-17.75,12,2116.108474
-29.36,27,2116.186997
-14.060031,210,2116.22129
-3.470005,216,2116.385948
77.48983,269,2116.421585
21.130035,96,2116.525769
89.51995,321,2116.547492
-17.070005,54,2116.574895
93.60988,349,2116.805314
-29.07,93,2116.890633
65.73,398,2116.921245
16.520035,213,2116.959927
-29.95,6,2116.984308
35.880043,216,2117.188606
76.32005,340,2117.321021
-4.1500015,90,2117.519269
-47.659966,170,2117.557668
64.80998,283,2117.570092
-28.279999,93,2142.837014
51.030014,303,2142.895178
107.10991,387,2142.903054
21.520046,153,2143.073555
118.11003,352,2143.138428
48.96013,211,2143.26887
130.15018,370,2143.27587
21.18002,139,2143.296023
63.609993,288,2143.303026
-29.43,30,2143.397348
14.460022,180,2143.493679
-29.52,33,2143.621906
21.690071,116,2143.691132
43.76001,239,2143.899965
12.140179,303,2143.945393
-29.92,3,2143.959079
62.020035,231,2144.106031
7.4300117,89,2144.234313
37.849922,365,2144.444147
-3.819975,105,2144.486951
77.22997,261,2144.566114
-29.8,6,2144.587069
90.30997,327,2144.593644
103.8499,361,2144.600167
-17.470001,24,2172.054626
22.100216,210,2172.087755
-16.870003,39,2172.190208
-4.549984,78,2172.236033
-29.55,21,2172.313392
35.970062,297,2172.690533
21.880047,285,2172.877304
115.50003,252,2173.093364
241.93002,561,2173.208789
-4.9699955,45,2173.401649
112.76012,414,2173.498854
76.319984,147,2173.522799
21.730076,169,2173.805787
-29.8,6,2173.830213
50.72003,309,2174.016603
8.950027,72,2193.918945
-5.0700016,33,2194.037319
-4.4400043,189,2194.052917
115.11006,234,2194.246518
62.43994,269,2194.258903
-29.97,3,2194.258903
-4.01,99,2194.421759
210.14966,631,2194.523876
49.650024,264,2194.766947
181.44032,681,2194.797983
184.16014,789,2194.821012
35.53012,202,2195.133647
77.42012,336,2195.290131
36.46997,249,2195.439649
-16.890003,51,2195.661405
37.12018,396,2195.761971
103.28998,325,2218.741402
-28.74,200,2218.789192
-17.33001,250,2218.826842
77.7399,357,2218.911311
-5.290003,37,2218.915937
21.75008,138,2218.968517
108.55994,550,2219.026534
85.35988,447,2219.223583
-15.890006,75,2219.316166
21.180069,165,2219.447425
36.510063,291,2219.833051
103.40994,283,2219.992755
47.31012,207,2220.259171
-28.789999,90,2220.390805
118.199875,399,2220.509679
141.1,402,2241.759569
65.96002,402,2241.986439
184.65971,483,2242.36798
76.79004,296,2242.583365
49.989937,281,2242.730256
239.84021,888,2242.970324
103.83006,330,2243.003097
-29.96,12,2243.020262
49.11017,270,2243.033261
53.34996,440,2243.271134
8.190052,90,2243.644769
160.96986,318,2243.6633
256.3998,688,2265.072893
87.84001,186,2265.10726
-16.869999,54,2265.184589
139.28984,324,2265.222621
-29.18,69,2265.262218
49.970093,255,2265.361927
-4.279995,86,2265.41175
20.380024,99,2265.551694
-5.21999,90,2265.674493
-30.369999,200,2265.952548
120.10997,505,2265.981416
-8.789936,258,2266.019335
134.72987,538,2266.366005
21.70005,136,2266.436648
71.80012,355,2266.656819
-12.029987,78,2266.734333
33.55006,102,2266.751354
141.11023,447,2266.826005
92.249886,363,2266.85155
50.600006,321,2292.502932
9.100048,141,2292.643734
148.62001,470,2292.672845
61.89006,225,2292.848686
31.810184,288,2292.979601
33.10003,99,2292.989602
80.49001,282,2293.040145
48.18004,177,2293.09607
18.740028,45,2293.137393
-17.620003,94,2293.287294
-8.579821,208,2293.32435
180.27974,582,2293.338224
131.15024,394,2293.505603
48.59014,207,2293.540283
-4.579994,76,2293.562563
-3.3599968,186,2293.681205
-5.460001,27,2293.774771
33.450123,171,2320.978087
33.840076,280,2321.100078
61.52002,201,2321.237699
-16.350006,81,2321.395354
-29.78,9,2321.431296
61.829964,216,2321.600402
174.11986,551,2322.155355
149.56999,527,2322.280289
118.15976,366,2322.337532
-17.760004,57,2322.382887
-22.340017,221,2322.433146
189.79022,504,2322.458043
19.800026,75,2322.587569
-4.4100037,57,2322.683197
78.16995,345,2322.755092
20.660053,106,2322.799227
128.30983,435,2344.991124
34.260086,156,2345.023738
-4.88999,72,2345.255467
9.700008,240,2345.376353
117.59004,750,2345.397776
-29.67,18,2345.440971
48.610023,201,2345.534174
77.40994,315,2345.846295
77.88006,308,2346.006355
114.370026,246,2346.068211
144.77037,466,2346.444177
135.7202,525,2346.456653
-2.2900085,213,2346.556891
37.36016,351,2346.578306
20.610153,168,2346.58531
-16.130013,81,2369.40625
48.74002,148,2369.849028
-3.6700153,111,2369.919695
21.830105,198,2369.933009
160.87022,502,2369.94331
90.83008,356,2370.145701
33.56005,96,2370.362545
119.569855,585,2370.416566
49.770058,309,2370.590939
8.000084,114,2370.841131
35.90007,221,2370.87657
-20.439995,247,2370.905287
-17.230003,27,2370.988439
221.6403,453,2371.169143
-29.289999,54,2371.208606
88.55999,257,2371.469075
-16.380013,69,2394.243726
160.3498,429,2394.384365
7.1200066,45,2394.394766
186.20016,490,2394.41757
37.09015,240,2394.567508
64.34015,390,2394.59381
55.88009,276,2394.727127
35.770042,167,2394.962607
-3.6599846,120,2394.987755
106.390076,444,2395.067174
208.82976,492,2395.187321
-0.38000298,258,2395.338552
-16.250008,54,2395.387511
132.87062,348,2395.640524
50.45011,303,2395.817579
75.17996,270,2419.494892
119.799866,441,2419.729578
43.989952,345,2419.779193
104.759964,357,2419.894346
63.040062,303,2419.969338
-49.649986,72,2420.053804
22.200195,240,2420.053804
74.51006,208,2420.264749
-30.0,6,2420.28835
175.05026,410,2420.432345
21.69003,126,2420.537708
76.77994,327,2420.589402
60.640053,144,2420.610361
-3.7399998,84,2420.904188
-31.08,126,2442.963078
188.01978,313,2443.046592
171.19037,438,2443.129147
76.38997,300,2443.133249
11.950069,322,2443.290287
20.950043,126,2443.457584
179.30981,523,2443.471799
-4.4599953,54,2443.471799
8.040028,105,2443.480538
-29.39,30,2443.617077
134.27014,646,2443.710095
162.80995,438,2443.803603
7.620018,87,2443.830599
-29.22,123,2443.952671
11.110214,297,2444.031831
34.38006,118,2444.052394
-2.409996,198,2444.378123
22.410141,183,2444.431974
32.270058,114,2468.883791
132.99977,400,2468.932494
11.300186,264,2468.978617
-29.91,12,2469.016418
107.75987,561,2469.115966
103.070145,330,2469.184203
10.530041,246,2469.284871
8.769993,105,2469.306005
106.84996,468,2469.468472
32.620052,72,2469.581645
115.93005,204,2469.794367
103.53009,295,2469.996068
194.37001,574,2470.05346
33.980087,126,2470.270071
61.349945,183,2470.28462
8.639988,142,2470.484278
105.03017,423,2493.528391
64.63008,351,2493.536989
23.01004,222,2493.833986
122.42003,537,2493.891065
-29.78,9,2493.925097
74.32003,162,2494.122005
135.80022,592,2494.238764
-17.82,9,2494.274616
-13.110001,250,2494.445299
104.52998,340,2494.48984
246.45975,498,2494.598676
17.250023,278,2494.919884
-28.8,135,2494.973254
55.71003,240,2494.98479
62.280045,204,2515.804514
316.39032,704,2516.039357
-29.78,9,2516.071091
174.47995,326,2516.077634
102.510086,279,2516.406779
78.67989,504,2516.522793
36.840157,344,2516.601695
-3.870016,300,2516.866438
-2.880001,126,2516.886314
119.72981,423,2516.969877
226.71985,762,2517.038492
30.400127,295,2517.154609
46.39,93,2517.235461
86.87,177,2517.285789
20.460045,84,2517.302557
-4.769991,45,2517.336661
-29.23,30,2517.398547
63.980064,378,2517.464891
36.510025,210,2542.320376
103.34013,249,2542.320376
21.610123,178,2542.385019
101.92993,225,2542.693528
11.76022,257,2542.713569
-3.4999924,100,2543.069151
87.430046,207,2543.069151
163.70032,564,2543.119385
118.630066,328,2543.16247
78.51002,385,2543.24373
-24.630005,87,2543.488586
42.700073,219,2543.543466
-3.5200138,87,2543.786776
87.46,165,2543.831333
52.97995,403,2543.849694
-15.980018,250,2566.927771
131.77985,329,2567.130368
7.9500732,137,2567.141726
60.64,183,2567.30651
258.1403,604,2567.332892
1.650053,152,2567.392034
79.19004,433,2567.454762
-5.0200043,48,2567.492369
-29.5,81,2567.57898
34.26004,146,2567.601558
8.230026,81,2567.65328
7.230011,96,2567.803343
-2.8100166,96,2567.960469
-17.140005,45,2568.103403
87.98005,209,2568.24388
200.73048,578,2568.313045
-17.440002,36,2568.423061
-29.94,15,2568.468017
64.65987,279,2588.424422
-13.460018,222,2588.44383
78.73989,437,2588.45459
8.69001,85,2588.455561
209.96059,556,2588.464631
16.670086,350,2588.512017
47.70008,174,2588.596422
19.260029,54,2588.618481
-4.359997,60,2588.782509
-29.76,12,2588.820991
9.759991,192,2589.044587
47.92006,212,2589.112858
-29.85,200,2589.224313
-16.750017,163,2589.313048
22.930214,292,2589.355832
20.510017,118,2589.504236
105.710434,357,2589.546594
-14.760014,162,2589.576934
20.80006,117,2589.62645
65.38994,231,2617.800853
191.66077,537,2617.958197
154.02019,642,2618.269942
103.98996,352,2618.309669
48.039986,144,2618.34711
145.62001,325,2618.452589
134.73004,388,2618.764997
120.14021,464,2618.927614
91.180046,462,2618.966684
-29.81,12,2619.012105
174.77007,360,2619.369075
41.229973,171,2619.419282
158.42001,358,2619.668083
-31.480001,200,2619.688221
-17.090004,51,2642.56336
73.039925,402,2642.573874
37.420044,264,2642.686537
36.54004,189,2642.747473
134.22026,444,2642.811996
8.940006,165,2642.939108
2.3500252,240,2642.954184
60.800095,188,2643.281207
122.189804,627,2643.323793
87.36004,189,2643.366321
-4.08,162,2643.480155
-4.2999935,63,2643.577769
-17.320004,45,2643.621174
43.70008,333,2643.64374
88.27001,255,2643.650192
-29.78,9,2643.650192
103.98981,348,2643.698219
60.570023,147,2643.771432
-4.869999,45,2643.780974
-27.929998,99,2643.889926
-4.170006,90,2644.066768
8.949989,99,2644.104838
161.4997,378,2672.868251
-15.550019,162,2672.904511
88.43003,236,2673.11507
32.89007,99,2673.135227
-30.609999,57,2673.323407
-4.810005,51,2673.505629
130.2096,444,2673.516428
23.460075,241,2673.605998
145.20044,357,2673.838825
7.360016,63,2673.843402
156.89978,444,2673.883027
14.580074,165,2674.425948
36.730026,276,2674.501075
-29.7,21,2674.572387
134.4198,505,2692.431094
-16.420006,69,2692.522552
173.47,562,2692.582611
19.400013,51,2692.599518
146.96999,346,2692.773288
189.66972,450,2692.793463
203.59985,434,2693.012559
191.6009,669,2693.149375
34.1101,180,2693.163374
119.21997,330,2693.214892
-17.060001,48,2693.315433
-29.68,9,2693.348045
113.79997,180,2693.358789
-12.549992,90,2693.484848
9.01017,177,2693.632136
174.84035,383,2693.794484
21.770096,142,2693.967997
112.65994,494,2717.25605
20.48003,102,2717.630838
106.969955,429,2717.753513
239.32986,570,2717.797444
76.98015,354,2717.931154
105.09978,463,2718.07356
8.200012,84,2718.171158
24.860256,308,2718.188395
118.91992,390,2718.327896
148.6904,514,2718.334113
7.9900246,132,2718.543032
8.130028,84,2718.707036
35.090057,180,2719.012389
117.89015,324,2719.224517
-4.4599857,69,2745.259339
-15.550017,147,2745.308125
48.599983,222,2745.459421
147.57053,349,2745.560674
-1.5099545,300,2745.580941
-4.0000057,69,2745.585941
119.38014,465,2745.610838
72.91999,138,2745.730024
-17.230003,87,2745.948842
20.12003,108,2746.057874
120.99007,459,2746.108061
-18.700027,211,2746.126801
35.270035,144,2746.16609
21.060036,126,2746.267101
21.000057,84,2746.480585
-3.4299965,105,2746.520428
-2.1899815,237,2746.599896
158.18033,272,2746.622061
21.160027,106,2746.640531
-4.009987,84,2746.99163
9.270016,165,2746.996993
69.28004,267,2747.303676
76.31991,315,2747.324703
-15.9300165,132,2782.402165
11.209995,258,2782.477941
129.95995,279,2782.528334
20.919998,63,2782.652563
9.690033,207,2782.705423
64.07002,336,2782.897275
106.72006,455,2783.351537
34.690033,183,2783.401156
130.12038,306,2783.420775
159.71025,330,2783.4924
74.17005,192,2783.68552
22.060314,293,2783.722439
88.48003,278,2783.842404
25.320251,374,2784.00665
47.040062,159,2784.073263
-2.7300053,201,2784.229234
62.520027,231,2784.302199
23.000046,132,2814.214751
-29.92,3,2814.228094
63.10005,267,2814.233021
104.61015,270,2814.676306
174.81001,461,2814.912785
64.599976,303,2815.08143
127.41991,416,2815.09243
192.77058,456,2815.14327
20.410015,87,2815.375695
104.75014,479,2815.601614
20.78009,123,2815.688758
63.42002,342,2815.919401
77.19019,372,2816.150243
-16.68,60,2840.806307
-4.619993,60,2840.920509
61.290062,150,2840.954952
73.6,123,2841.287481
34.799995,123,2841.416775
118.49991,361,2841.432627
118.20979,338,2841.489146
143.57979,479,2841.502657
-18.120003,168,2841.635919
-3.819992,87,2841.785518
163.66014,466,2841.809861
-3.1600037,78,2841.973638
-17.46,18,2842.056805
21.920067,150,2842.15837
20.570065,168,2842.229982
