Adım	Kırmızı	Sarı	Skor
186496	11	2	13
186712	5	0	5
187224	6	1	7
188704	3	0	3
188712	1	0	1
188952	12	2	14
189232	10	1	11
189600	12	1	13
189888	14	1	15
190392	4	1	5
190768	0	0	0
190896	6	0	6
191080	8	2	10
192344	10	2	12
192384	7	0	7
193432	7	1	8
193992	6	0	6
194008	2	0	2
194080	13	1	14
194272	0	0	0
194904	1	1	2
194992	13	1	14
195288	13	1	14
195432	3	0	3
196600	19	2	21
197296	4	0	4
198040	9	0	9
198104	10	1	11
198552	7	2	9
199184	13	2	15
199880	5	1	6
199904	2	0	2
200200	11	2	13
200200	12	1	13
200504	12	1	13
201688	6	0	6
201792	10	3	13
201992	8	2	10
202056	4	0	4
202232	8	0	8
203384	11	1	12
203640	5	0	5
203720	7	1	8
203912	5	1	6
203992	7	0	7
204448	8	2	10
205504	3	0	3
205752	6	3	9
205992	6	1	7
206080	2	0	2
206696	15	3	18
206888	7	1	8
207040	5	1	6
207048	3	1	4
207192	0	0	0
207368	7	0	7
207592	0	0	0
207896	0	0	0
208048	3	0	3
208256	4	0	4
208392	12	1	13
208400	0	0	0
208640	1	0	1
209264	2	0	2
210272	4	0	4
210312	10	1	11
210320	0	0	0
210352	4	1	5
210600	1	0	1
211432	17	0	17
211512	8	1	9
212240	9	3	12
212632	4	0	4
212920	3	0	3
213208	14	1	15
213304	17	2	19
213872	7	1	8
214408	7	0	7
214744	9	0	9
214904	5	0	5
215320	5	0	5
216424	6	3	9
216456	9	3	12
216472	0	0	0
216744	1	0	1
217144	5	0	5
217528	3	0	3
218056	8	3	11
218072	7	1	8
218408	13	1	14
218488	16	0	16
218648	4	0	4
219160	2	1	3
219304	12	1	13
221432	6	2	8
221472	9	2	11
221704	13	1	14
221768	1	0	1
222104	9	0	9
222440	4	0	4
222640	12	2	14
222808	8	0	8
222824	2	0	2
223152	10	0	10
223256	4	0	4
223728	7	0	7
223760	14	1	15
223792	3	0	3
224328	2	0	2
224456	7	0	7
225048	2	1	3
225472	3	0	3
225496	13	2	15
225800	7	0	7
225896	6	0	6
226080	9	0	9
226688	4	0	4
227384	4	0	4
227576	12	0	12
228088	7	2	9
228240	8	1	9
228816	3	0	3
229992	11	1	12
230648	13	0	13
231448	10	5	15
231768	5	0	5
232024	1	0	1
232096	16	2	18
232096	12	2	14
232904	9	0	9
233600	19	1	20
233848	8	0	8
234336	16	0	16
234344	4	1	5
234496	2	0	2
234640	0	0	0
234672	5	1	6
234840	22	2	24
235192	1	0	1
235248	1	0	1
235408	12	0	12
235440	2	0	2
235512	1	0	1
236736	2	0	2
236784	0	0	0
237264	1	0	1
237800	8	1	9
238048	10	2	12
238064	8	2	10
238088	5	0	5
238464	3	0	3
238488	8	2	10
238552	5	0	5
238744	1	0	1
239352	10	2	12
239896	1	0	1
241896	1	0	1
242488	9	0	9
242984	16	2	18
243144	9	1	10
243184	15	1	16
243576	16	1	17
243584	13	3	16
243672	3	0	3
244120	9	2	11
244360	9	0	9
244608	2	0	2
244616	5	1	6
244816	9	0	9
245056	1	0	1
245920	10	0	10
245952	3	1	4
246048	4	1	5
246208	2	1	3
246408	7	1	8
246544	8	1	9
246888	8	3	11
246984	3	0	3
247224	1	0	1
247296	3	1	4
247752	1	0	1
247792	6	0	6
247968	2	0	2
248080	6	0	6
248128	1	0	1
248944	9	0	9
249024	3	0	3
249744	8	0	8
249904	8	0	8
250176	10	0	10
250624	0	0	0
250936	4	1	5
251032	1	0	1
251104	0	0	0
251200	2	0	2
251208	9	2	11
251240	16	2	18
251344	4	0	4
252192	1	0	1
252240	0	0	0
252304	1	0	1
252928	9	2	11
253104	4	1	5
253384	6	0	6
253672	6	0	6
253688	8	1	9
253728	3	0	3
253840	1	0	1
254000	5	0	5
254336	12	0	12
255816	10	2	12
256072	12	0	12
256192	13	2	15
256360	7	1	8
257064	6	0	6
257072	6	2	8
257408	7	0	7
257432	2	0	2
258168	8	0	8
258200	12	0	12
258776	7	1	8
259104	6	0	6
259144	7	0	7
259264	6	1	7
259688	2	0	2
260272	12	0	12
260728	18	2	20
261160	1	0	1
261600	6	1	7
262096	3	1	4
262096	4	0	4
262232	7	0	7
262848	3	1	4
263208	12	2	14
263272	17	2	19
263304	0	0	0
263936	7	1	8
264192	1	0	1
264376	4	1	5
264384	2	0	2
264552	1	0	1
264816	5	0	5
265496	17	2	19
265512	2	1	3
265536	0	0	0
265592	0	0	0
265600	1	0	1
265688	11	2	13
265912	1	0	1
266088	5	1	6
266528	3	0	3
267064	5	2	7
267432	7	2	9
267696	2	0	2
267816	16	1	17
268072	10	0	10
268224	1	0	1
268368	9	0	9
268552	11	1	12
269232	1	0	1
269256	8	0	8
269320	3	0	3
269784	2	2	4
269832	10	1	11
270136	3	4	7
270592	3	0	3
270960	3	0	3
271264	3	0	3
272296	3	2	5
272432	8	1	9
272608	11	0	11
272720	5	3	8
273712	2	0	2
273736	5	0	5
273744	8	1	9
274136	10	1	11
274304	2	0	2
274336	3	1	4
274456	11	0	11
274784	7	0	7
274816	2	0	2
274832	4	0	4
274928	5	0	5
275000	0	0	0
275424	9	0	9
275744	16	2	18
275776	7	0	7
276408	2	0	2
